algo,dim,func_id,ins_id,run_id,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,pca.costs_runtime,limo.avg_length,limo.avg_length_norm,limo.length_mean,limo.length_sd,limo.cor,limo.cor_norm,limo.ratio_mean,limo.ratio_sd,limo.sd_ratio_reg,limo.sd_ratio_norm,limo.sd_mean_reg,limo.sd_mean_norm,limo.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,iteration_done,iteration_togo,current_best,final_best
DCS,2,10,1,1,0.506392932316502,0.8576023109721578,0.011472188207962527,0.04812443699920867,4.194878616601394,0.5780558036835084,0.9232011474611765,482.41621876084633,0.9988223070964019,0.016,-2.5107307568910175,6.741531042600785,2.0,0.0,0.0,0.02,0.0,0.06000000000000001,0.05,1.2000000000000002,0.31,0.1,3.0999999999999996,0.234,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5923903273230223,0.5363287940579632,0.5912491500798585,0.564898216286791,0.0,0.02401220252356653,nan,0.06493460736575851,0.06440577205412061,-0.23988209498496194,nan,nan,nan,1.9671555174579218,nan,0.05990468432256456,nan,0.094,0.4707215904028226,0.5011373151299982,0.5933044110763243,0.5434422562474569,-0.2665364476786379,0.031,0.47142638548301513,0.7983602820498386,0.7427578475993434,0.9206389819915018,0.48874227430745665,0.8064072159770878,0.6839590850791807,0.8003171775989874,-2.488398257918706,-0.9492716039806743,-1.211034577429674,-0.3736127069820965,-2.3216046926868463,-0.879098531467843,-1.4351315086091416,-0.9067531975329648,0.0,0.686189642635102,-0.6356356356356354,0.006963744730628222,-1.6966966966966963,0.37755102040816324,0.156,100,19900,645.0920352586,1e-10
DCS,2,10,1,1,0.5435964884706315,0.8736232232312896,0.011446461779366816,0.03966048719150027,3.4648687040559154,0.5702478543056595,0.9135373744447197,33.907822899140186,0.9981949926086189,0.016,-1.9853182231999433,3.428088911483478,2.0,0.0,0.01,0.030000000000000006,0.33333333333333326,0.030000000000000006,0.04,0.7500000000000001,0.31,0.12000000000000002,2.5833333333333326,0.219,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5610757058098662,0.5120146250626019,0.5603424238309506,0.5773342660605285,0.015,0.02736919480681344,nan,0.058723656747296356,0.04459759545921451,0.9614817049011269,nan,nan,nan,4.207587650390188,nan,0.041878242552052414,nan,0.078,0.31032077543626163,0.4902442133794165,0.5627808495808141,0.5146497983430138,-0.22590546562914243,0.032,0.9696598541381157,0.5070361911378642,0.523502335099899,0.9089154878827851,1.009114203385157,0.3180309723552555,0.44115734704623183,0.7787450382993687,-0.1305051351422577,-2.1204350430172805,-2.049607554157484,-0.39179101568384844,0.03767105199907039,-2.818731337946535,-2.3098223453082434,-0.9144965078188414,0.0,0.7188070376223676,-0.6756756756756753,0.011835549407197074,-1.376376376376376,0.36082474226804123,0.265,200,19800,4.488346283,1e-10
DCS,2,10,1,1,0.07935991116300822,0.9413317972496368,0.00439196084618465,0.01589735235281803,3.6196480136265907,0.31115036223820647,0.8914752404908926,25.979033610189493,0.9990845489344078,0.0,-6.965777341205336,57.00881617246014,2.0,0.016,0.1,0.06,1.6666666666666667,0.25,0.06999999999999999,3.5714285714285716,0.49000000000000005,0.1,4.9,0.234,1.0,1.0,0.6666666666666666,1.0,0.8071050624343343,0.5954315457144259,0.8066494121964417,0.4284695319924804,0.0,0.001811193877690138,nan,0.022959053981963982,0.02527320320459675,0.9581799937416222,nan,nan,nan,4.7622014262360155,nan,0.020470171704156943,nan,0.078,0.3461660652101516,0.4770887182807939,0.6077990327839807,0.480035627969605,-0.25589863727348633,0.032,2.7951062071920094,1.7439974416500328,1.4222902278581435,1.1473993052343725,3.062458886030445,2.3172114777823403,1.6481684684769944,1.2348699927036546,6.893035644660085,2.856878809890406,1.6215539678686315,0.5659991931998172,7.228259293311417,4.616405286925133,2.271623346110718,0.8231442667677573,0.015,0.7424451477588068,-1.1561561561561562,0.007636298261282242,-1.896896896896897,0.45918367346938777,0.266,300,19700,863.4104426629,1e-10
DCS,2,10,1,1,0.0831472499451793,0.9554299569484439,0.0025317535168540776,0.010946250335082203,4.323584528356403,0.1517435564763151,0.6987124555880919,28.343260895079695,0.996476325421482,0.015,-3.527996564420809,15.067084502135256,4.0,0.0,0.1,0.04,2.5,0.23000000000000004,0.030000000000000006,7.666666666666666,0.37,0.07999999999999999,4.625000000000001,0.235,1.0,1.0,0.6666666666666666,1.0,0.8119538143433742,0.598135818660576,0.8117589843961879,0.4368430948186011,0.0,0.013256219494558451,nan,0.04334665768046656,0.05938893984767853,0.9027638509399628,nan,nan,nan,5.580350888493139,nan,0.04239654409981685,nan,0.078,0.318914047400342,0.4750661489920958,0.48143953416696256,0.48841067607965855,-0.36796344916970214,0.031,1.4034824631870064,1.8445693223178545,1.696431311025054,1.4001193733585144,1.5393453613490014,2.061695801370403,1.8354156624904807,1.5023430933650983,1.3849851110060682,2.8990502521061807,2.390554942560383,1.3734410421445706,1.687945080487201,3.322702545201758,2.6145320952344067,1.572142107686842,0.016,0.7130787194346617,-1.036036036036036,0.001557067865279114,-2.077077077077077,0.3877551020408163,0.156,400,19600,244.0699465463,1e-10
DCS,2,10,1,1,-0.006048757771420776,0.9929451783855079,1.5210013271323391e-06,0.0022082519837790084,1451.8409316199584,0.00042044388660222864,0.49785761555430696,72.19396122909794,0.9853305535440775,0.016,-2.3648765203735618,6.08060537037947,3.0,0.0,0.1,0.08,1.25,0.25,0.07,3.571428571428571,0.6099999999999999,0.1,6.099999999999999,0.234,1.0,1.0,0.6666666666666666,1.0,0.8836595646245479,0.6743236383459392,0.883618866056713,0.46095058391063837,0.016,0.0002226780024873567,nan,0.022341100753970083,0.017134851990097125,0.8142607340326058,nan,nan,nan,2.9241548789305365,nan,0.018379496816243325,nan,0.062,0.32082231993286314,0.5071194716525379,0.5618637870195952,0.45290551068119855,-0.34611385981062004,0.031,0.421252440492577,1.0814294428646227,1.4350076433122472,1.343016891889444,0.4751682918042438,1.0818683398624334,1.6630127763781655,1.5000604176375094,-1.7518577264453121,0.2464853566966907,1.316759765946887,1.0383055314638807,-1.4083957419364599,0.21969522698626953,1.7792072325633717,1.3419215186765099,0.016,0.7617675661997256,-1.336336336336336,0.006963744730628222,-2.1371371371371373,0.4897959183673469,0.25,500,19500,6.8020828284,1e-10
DCS,2,10,1,1,0.006390063077551522,0.9838972962124792,0.0009557593482704784,0.00382899992329693,4.006238526702152,0.4845975764723459,0.5971381414343504,124.7900562098899,0.9931961315539826,0.0,-3.062291088822103,10.458946279681772,3.0,0.016,0.1,0.06000000000000001,1.6666666666666665,0.25000000000000006,0.04,6.250000000000001,0.61,0.04,15.25,0.218,0.5,1.0,0.3333333333333333,1.0,0.9005189998902869,0.61601538816842,0.9004564951270219,0.4128328729226425,0.0,0.06432774719880323,nan,0.07068133082430521,0.22993679584776225,-0.9866805792892233,nan,nan,nan,1.5075489127043733,nan,0.1607373535146739,nan,0.079,0.29683085646896734,0.4567656722855998,0.7538881701611245,0.5138293383568353,-0.27787342400022025,0.046,2.998786185480048,1.7459492380930892,1.426884364043005,1.282216897775894,3.4040634276064456,2.1243547191852876,1.5222823872909266,1.4049535402958317,5.265481002562995,1.9650833944062742,1.124558257150344,0.7434550651971508,5.579117275626267,2.6092934012078226,1.2120623175867178,0.9397769071092688,0.0,0.6954317240319325,-1.356356356356356,0.0007275483529196233,-2.537537537537537,0.5612244897959183,0.266,600,19400,16.1281315173,1e-10
DCS,2,10,1,1,0.6270215604662888,0.8150811052174105,0.006926049349986858,0.08733746154193044,12.60999700241757,0.9293624963766478,0.9936680524524827,31.585834783335127,0.9998610439953463,0.0,-9.527197977733357,90.76254297457005,2.0,0.015,0.1,0.04,2.5,0.25,0.030000000000000006,8.333333333333332,0.45,0.01,45.0,0.219,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8276758227746841,0.5642512924364427,0.8259500028634275,0.6203292424517846,0.016,0.005089984560747606,nan,0.01119725644707557,0.015863777249998115,0.6693172961603999,nan,nan,nan,2.4806828294352545,nan,0.012383119706818175,nan,0.062,0.5820613993682578,0.48554849025149893,0.6792234765339423,0.5210625060280533,-0.036777811141364115,0.047,2.439364427200842,2.599186313719813,2.0125140108491975,1.4118494945210769,2.9952705727136766,3.0592149072938457,2.4574360228349015,1.6346995453396276,3.4650521492524717,3.849799167390965,2.4374743346020633,0.9914653642886462,3.911843158598099,4.0372097184919475,2.8573874706462026,1.2443651042401438,0.0,0.7206887358502104,-1.336336336336336,0.0007978144572076629,-2.3373373373373374,0.41836734693877553,0.203,700,19300,2.0471352155,1e-10
DCS,2,10,1,1,0.2614191200795398,1.038118815195667,0.0028718542689628915,0.023524656712574584,8.191452110510472,0.780176043109617,0.8997004681077052,37.073946116303844,0.9988996570263977,0.016,-8.02412911522342,70.22073357855786,2.0,0.0,0.1,0.030000000000000006,3.333333333333333,0.2899999999999999,0.06,4.833333333333332,0.37,0.06,6.166666666666667,0.219,0.5,1.0,0.3333333333333333,1.0,0.9180001725820947,0.5158373201459271,0.9178343771528625,0.5033596979036656,0.015,0.000277786662213271,nan,0.006366843603767889,0.008595088003490799,0.9701890619992493,nan,nan,nan,2.7438034412399572,nan,0.007003842106672838,nan,0.063,0.3386440241792992,0.45951307155110444,0.5665050717621105,0.49334033414676687,-0.1779325722823416,0.031,4.3352314753516215,2.2544166391966893,1.6926173973688186,1.2564390031316828,5.144432557312763,2.9808900154498934,1.8616935527004235,1.4404259014752125,7.7879540736626005,2.9291337790196583,1.6173007844258849,0.5987995717373154,8.155250225124405,3.8979169092617725,1.695606441284419,0.866652643633619,0.016,0.6576287531840229,-1.276276276276276,0.0018292045048462937,-2.537537537537537,0.4387755102040816,0.234,800,19200,5.3070421212,1e-10
DCS,2,10,1,1,0.04667515777260334,0.978766035035082,0.0004666131015335709,0.008266279575919633,17.715489661031107,0.04153190687465569,0.888873466758488,17.21335129296302,0.9981029965201962,0.016,-5.298202493943702,31.73708238443667,3.0,0.0,0.1,0.01,10.0,0.24999999999999994,0.030000000000000006,8.33333333333333,0.4600000000000001,0.030000000000000006,15.333333333333332,0.234,1.0,1.0,0.6666666666666666,1.0,0.8898111418188107,0.5205401221359299,0.8897081690205424,0.41791156663085655,0.0,0.0012306882501954455,nan,0.010159749856591665,0.009786721505042529,0.613522457604279,nan,nan,nan,2.925825514727193,nan,0.00924368798054805,nan,0.062,0.36624582378421455,0.45149450196486546,0.6699567544558299,0.4898500329832168,-0.1500211898754279,0.032,3.061264372287579,2.5201906296920256,1.9555010686674532,1.5161879853329028,3.632094417774862,3.264710816592433,2.787962751211912,1.7822947786212013,4.058272918799567,2.9929923336545627,1.8812162879202827,1.0162848347111322,4.367699235401829,3.758062642144588,2.9669465839288103,1.2981404783082235,0.015,0.666753689419793,-1.336336336336336,0.0034877274748141775,-2.237237237237237,0.40816326530612246,0.235,900,19100,0.4030397213,1e-10
DCS,2,10,1,1,0.4560772178478901,0.9372342839279908,0.0020894117557881853,0.032839688304788194,15.717193230972386,0.8141009912728097,0.9612090014953799,28.058062669212884,0.999071972972685,0.015,-8.40585103085692,75.71087154298004,2.0,0.0,0.06000000000000001,0.04,1.5000000000000002,0.18,0.1,1.7999999999999998,0.33,0.02,16.5,0.235,1.0,1.0,0.6666666666666666,1.0,0.8843959015623236,0.5023753786244332,0.8841566015448966,0.5606995452723329,0.0,0.00850773731481567,nan,0.01591398503500899,0.016215119619302904,0.681315880782009,nan,nan,nan,2.6076756408221504,nan,0.01394877582458416,nan,0.062,0.35586781717784566,0.46892840751695725,0.6343616503423959,0.4627133645074021,-0.30924720803036143,0.047,3.9479436890986705,2.1732103044255844,1.7229591623377645,1.4649518849308878,4.646940946940629,2.311776997684964,1.9632398126688748,1.5564313079056376,5.955626743010432,2.3701954314971156,1.4605689169862215,0.9393259071899527,6.259516881044946,2.251500745594377,1.653280367194701,0.9550445745218585,0.0,0.7359811083761478,-1.1161161161161162,0.0006050367879391225,-2.657657657657657,0.4897959183673469,0.188,1000,19000,5.0870081628,1e-10
