algo,dim,func_id,ins_id,run_id,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,pca.costs_runtime,limo.avg_length,limo.avg_length_norm,limo.length_mean,limo.length_sd,limo.cor,limo.cor_norm,limo.ratio_mean,limo.ratio_sd,limo.sd_ratio_reg,limo.sd_ratio_norm,limo.sd_mean_reg,limo.sd_mean_norm,limo.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,iteration_done,iteration_togo,current_best,final_best
DCS,2,15,1,1,0.4788665495878712,0.9314076950775211,0.012827844268980041,0.03881069731662354,3.0255042470756024,0.6092498394490007,0.7334563645095282,10.110274461679966,0.9808908520838991,0.015,-3.2022559023234365,9.697485868303534,3.0,0.0,0.01,0.02,0.5,0.06,0.04,1.5,0.25,0.11000000000000001,2.2727272727272725,0.219,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5812770635771055,0.550822730080143,0.5804474396564142,0.5525713048715118,0.016,0.04192221231699805,nan,0.046663495394033555,0.09168920580951015,0.9132393649059617,nan,nan,nan,2.6036423574393908,nan,0.0607555277016957,nan,0.093,0.47402013706457546,0.6134746360789936,0.6388015030926545,0.43337130936056073,-0.15272538066039096,0.032,0.13960496889339868,0.25585353362134633,0.4768049203387831,0.9360044172692658,0.14551921428666784,0.22983889596574075,0.40130061657087973,0.8090063367978804,-3.9463054124076673,-3.4131173725133683,-2.399697232045393,-0.2935234460567093,-3.7598942997739893,-3.3888700522957502,-2.6344025947337686,-0.840412093019868,0.0,0.8182232517492745,-0.4754754754754753,0.0036522673643081755,-2.1371371371371373,0.6224489795918368,0.218,100,19900,13.6509099007,1e-10
DCS,2,15,1,1,0.5215873259408168,0.9264971786709304,8.284519246585001e-06,0.03176698042107723,3834.4989583037104,0.6018614163332419,0.9065756197282405,13.642846488076184,0.9903225080122929,0.016,-3.3711886667654163,10.433582324697026,3.0,0.0,0.02,0.030000000000000006,0.6666666666666665,0.2,0.07,2.857142857142857,0.26000000000000006,0.09,2.8888888888888897,0.219,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5427672534755553,0.5399887385886758,0.5424448525321344,0.580575030997853,0.015,0.020900684149443557,nan,0.049424490716699646,0.09874606607135789,0.7585895651758408,nan,nan,nan,1.3951288058681284,nan,0.07596998344855369,nan,0.094,0.32190755655486475,0.5085730026168735,0.4552016397191612,0.501360725242942,-0.06440213398794824,0.031,0.14712459192774804,0.2608050422661544,0.5257204902534137,1.3063579628769937,0.1583615101297289,0.3266667588878298,0.5704671508226941,1.0909966148403616,-3.1519161285849617,-2.7317946881786623,-1.7527639114446047,1.13218718135513,-2.8896835500393934,-2.3118239172218193,-1.4747590841057323,0.312427989188083,0.0,0.8169670595324626,-0.6556556556556553,0.00318055201533292,-2.2172172172172173,0.5360824742268041,0.157,200,19800,5.3741228656,1e-10
DCS,2,15,1,1,0.25831406724416417,0.9783330172332858,0.0013686394017923204,0.004977406048548787,3.6367548983542024,0.2997727123429291,0.8147490879530341,6.319268394843492,0.9821411509227888,0.0,-6.090395410408775,45.155776146556875,3.0,0.016,0.06999999999999999,0.04,1.7499999999999998,0.20000000000000004,0.04,5.000000000000001,0.4,0.22999999999999998,1.7391304347826089,0.219,1.0,1.0,0.6666666666666666,1.0,0.6672800218381546,0.5431939624861923,0.6672577941982646,0.5249879581810114,0.015,0.030666979799891535,nan,0.044470628800034724,0.13183570117935892,0.5077888609030046,nan,nan,nan,12.712271470301882,nan,0.07312644400807318,nan,0.063,0.3413519531750766,0.48676353178378057,0.6126498995700623,0.4794776931572997,-0.18061972698594295,0.047,0.5184966508460227,2.2316807115134214,1.7521303489881095,1.5886137541857162,0.5862564728620459,3.109361217858691,1.4167634154511093,1.8320231982278492,-1.2228859028897177,3.1281298076480857,1.9102039529510204,1.4949168339232521,-0.9293432383360722,4.738009071913985,0.9361264569250727,1.868875481292994,0.0,0.8743811652086346,-1.256256256256256,0.00264498018242772,-2.317317317317317,0.6326530612244898,0.234,300,19700,5.1336948002,1e-10
DCS,2,15,1,1,0.10029808234082482,0.9908914846523039,0.0005667123895146025,0.001002629290307946,1.769203054068948,0.16525381409770967,0.5954683457345212,2.183768894545878,0.8656646788544305,0.016,-1.8884610504199442,4.091074712546426,2.0,0.0,0.1,0.05,2.0,0.21000000000000002,0.13,1.6153846153846154,0.45,0.17,2.6470588235294117,0.234,1.0,1.0,0.6666666666666666,1.0,0.5846482619831587,0.5422799041807332,0.5846452319188137,0.4652651654557795,0.0,0.0010614421621470338,nan,0.004664485686687663,0.005815433005575717,0.28105188221214195,nan,nan,nan,2.585515442338588,nan,0.004883713407458774,nan,0.063,0.41420016295665596,0.5348562953618808,0.49126597979732267,0.49406098869085063,-0.35083628927972926,0.046,0.5100832159997937,1.901495433943916,1.646864978839073,1.343471021147102,0.5434216959980217,2.6564440279816184,2.1447258805269906,1.5188817330349764,-0.9796324253689361,1.8026207455124215,1.2934643776280172,0.6868010251515264,-0.8569592364293812,3.1090067069875182,2.1485546025706705,0.9738975545734225,0.0,0.837890622573841,-1.5765765765765765,0.0025854001046952523,-2.277277277277277,0.6020408163265306,0.157,400,19600,1.5614316223,1e-10
DCS,2,15,1,1,0.3832222302272652,0.9591532968300027,0.002906690919536297,0.015905249240585537,5.471943760406041,0.4957650893100788,0.8911992955812771,22.68741656077751,0.9932600370748451,0.0,-8.876837115799411,81.3194125670502,3.0,0.015,0.09,0.06,1.5,0.22999999999999998,0.16,1.4374999999999998,0.39,0.32999999999999996,1.181818181818182,0.235,1.0,1.0,0.6666666666666666,1.0,0.5981557389594913,0.5702170621457647,0.5980004958858919,0.5408919733881269,0.0,0.04968325266365519,nan,0.05489180009552557,0.1784358676240176,-0.9996999678762282,nan,nan,nan,1.6529263264163465,nan,0.12365510733233503,nan,0.078,0.5409341645701895,0.5545652768551408,0.7528520032317243,0.4675368956362903,-0.05051620555350789,0.031,0.9642297410122604,1.898963935930758,1.7596043823918022,1.3848719314348545,1.089284556414659,1.9883775185302086,2.12538349544931,1.4895120689094323,-0.071782177821202,1.80400117108314,1.5243405665388616,0.7723440143420683,0.1586025142151395,1.7557253541652198,1.999098825171267,0.869555139044671,0.0,0.8299952097631751,-0.9559559559559555,0.004598992090522438,-2.237237237237237,0.5714285714285714,0.266,500,19500,2.3866986446,1e-10
DCS,2,15,1,1,0.4461982939355321,0.977172607773875,0.0010843653842280301,0.007617255794228701,7.024620948824825,0.48330187564193283,0.8780546570840717,15.347132351760306,0.9788579957387787,0.0,-5.789957102879623,36.7318290164865,4.0,0.015,0.07999999999999999,0.030000000000000006,2.6666666666666656,0.18,0.10000000000000002,1.7999999999999996,0.54,0.25999999999999995,2.0769230769230775,0.219,1.0,1.0,0.6666666666666666,1.0,0.607778386675511,0.5885666903811001,0.6077495943126725,0.5644321527783034,0.0,0.004846137095459979,nan,0.0069210023067802036,0.012333529380330352,0.5832160283966764,nan,nan,nan,1.1958877809184059,nan,0.00941646177007503,nan,0.063,0.5903840137604144,0.5861057578331537,0.7179645515723334,0.46773463602146725,-0.18649134166590087,0.046,0.7330247425913707,1.1397101458135144,1.877337045252595,1.5749000227593604,0.8360073699036371,1.3019068031914693,2.048529444185165,1.709704392972502,-0.5130171714492546,0.2684657167248614,1.6858827058802384,1.104722536480964,-0.2763081830999745,0.5086772509614539,1.7666480833888065,1.1957679515541315,0.0,0.8457094990808809,-1.4164164164164161,0.004929558698681855,-2.1771771771771773,0.5204081632653061,0.157,600,19400,2.0982448423,1e-10
DCS,2,15,1,1,0.3244100913415965,0.9596716498786929,0.002172223094524982,0.010576175236007247,4.86882551919467,0.4706491847622599,0.9182929236637836,8.349621294035138,0.9922174562004593,0.0,-7.111476720620121,55.62570408373226,3.0,0.016,0.07999999999999999,0.05,1.5999999999999996,0.22000000000000003,0.14,1.5714285714285714,0.43999999999999995,0.25,1.7599999999999998,0.219,1.0,1.0,0.6666666666666666,1.0,0.658681495484649,0.5472563728292198,0.6586039952563274,0.519641109709286,0.015,0.020045199564382585,nan,0.023165989771687132,0.07117425046607853,-0.9951528774966388,nan,nan,nan,1.8585423926486058,nan,0.0488956131864043,nan,0.063,0.4929862732098499,0.5057869853408093,0.9118258257179365,0.5075071609110602,-0.1255390352085638,0.047,1.5180906079476748,2.9704950886526227,2.437810150434124,1.7171762338489667,1.8367621609841467,2.400342840683163,2.739896995248038,1.947418617619654,1.0204732246834674,3.881246728841229,2.8320273291738927,1.412608398599101,1.3622057120552564,2.2796860390660387,2.8324627185903055,1.542348725605721,0.0,0.8920506447239495,-1.4764764764764762,0.004193943955667186,-2.2972972972972974,0.6326530612244898,0.312,700,19300,1.181346039,1e-10
DCS,2,15,1,1,0.5622660441526373,0.8493825731220643,0.019209656798432718,0.06688025698407346,3.481595620673978,0.8827350034870566,0.989089368007801,185.4332868894048,0.999692038123361,0.016,-9.696367195362376,92.9868372363099,2.0,0.0,0.1,0.09,1.1111111111111112,0.25000000000000006,0.2,1.2500000000000002,0.48,0.29,1.6551724137931034,0.234,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5330421085080158,0.5241465371182189,0.5331860407653438,0.5935597714537199,0.016,0.0034248171292640185,nan,0.005506179988571226,0.00875845589478864,-0.5845517918095835,nan,nan,nan,5.835231107351701,nan,0.005744264055075917,nan,0.047,0.5471331004843185,0.48983441282592016,0.5421644225795711,0.44823228790942815,-0.01118510813450146,0.031,5.667579699955227,3.032787586014424,2.134905263533998,1.3918941790746027,6.353363312734034,2.372664473423265,1.9418705728231191,1.3281457858292414,7.896181536927692,3.4388828551415793,1.9199282206504524,0.6629704858104504,8.078784909465508,2.0714941964190645,1.4213811628090198,0.4952062970125719,0.0,0.8420996166413748,-1.5965965965965965,0.004193943955667186,-2.077077077077077,0.5714285714285714,0.312,800,19200,1.3773531984,1e-10
DCS,2,15,1,1,0.3359747125977428,0.9731893868890161,0.0014665404255803287,0.00635158527905153,4.330999110739226,0.33296423092414174,0.9363937603987645,6.263474417694989,0.9723145585836933,0.016,-6.9146008281704185,55.217049732596735,3.0,0.0,0.05,0.030000000000000006,1.6666666666666665,0.22000000000000003,0.14000000000000004,1.5714285714285712,0.61,0.32,1.90625,0.234,1.0,1.0,0.6666666666666666,1.0,0.6935343622165192,0.5268062546499853,0.6935082517191914,0.5403408952065685,0.016,0.00035948576574386945,nan,0.0025262549310486305,0.0033570107117659093,0.8231221225765537,nan,nan,nan,2.0288438027007754,nan,0.002857664808084691,nan,0.063,0.46091106236660295,0.47797782397114824,0.8118936991300113,0.5144536187598057,-0.1700047777079185,0.046,1.6200084627254097,2.9742099592820646,2.4888189743527747,1.8130031432023066,1.9531625797873287,4.1957136743096,2.9257180986784173,1.9311555699358571,1.1159012221727451,3.5532148975910673,2.679600381212904,1.4632561580559158,1.4228987832645168,4.770620663529911,2.874747705823024,1.3900463106591237,0.0,0.845391561445029,-1.4164164164164161,0.004391800892596086,-2.2172172172172173,0.6326530612244898,0.329,900,19100,1.4824942374,1e-10
DCS,2,15,1,1,0.04790567903174803,0.9960619007005252,0.0003615435366488917,0.0005685899547295053,1.572673542997628,0.07426656955365407,0.3549119298454875,1.478302567960438,0.5748801852373249,0.015,-1.2433890990638465,2.2999869751808326,2.0,0.0,0.08,0.08,1.0,0.23000000000000004,0.23000000000000004,1.0,0.49000000000000005,0.31,1.5806451612903227,0.219,1.0,1.0,0.6666666666666666,1.0,0.7708473562895295,0.6980627191040032,0.7708452850845047,0.4862107691850659,0.016,0.0008552003769851454,nan,0.0034963643154755615,0.002541405069897951,0.4427710619078562,nan,nan,nan,1.9780886978048848,nan,0.0029944206580908243,nan,0.062,0.36615554150468216,0.4765820655288888,0.5797053065714785,0.49565899819177817,-0.4345706696582685,0.031,1.887431667792676,2.118758560772896,1.94561479896864,1.4659155314232581,2.225200971547862,2.8883112361912704,2.4378082667426226,1.5843971355531734,1.4450913123815328,1.8217833952744162,1.5398365648229682,0.7586955832194522,1.6922701613537323,2.6081702794590345,1.9859272756552975,0.8071800935872786,0.0,0.868244213585403,-1.3963963963963961,0.0023033628731421313,-2.277277277277277,0.6428571428571429,0.172,1000,19000,1.2829107462,1e-10
