algo,dim,func_id,ins_id,run_id,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,pca.costs_runtime,limo.avg_length,limo.avg_length_norm,limo.length_mean,limo.length_sd,limo.cor,limo.cor_norm,limo.ratio_mean,limo.ratio_sd,limo.sd_ratio_reg,limo.sd_ratio_norm,limo.sd_mean_reg,limo.sd_mean_norm,limo.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,iteration_done,iteration_togo,current_best,final_best
DCS,2,19,1,1,0.04636894608124509,0.8683321579950936,0.0076238335816032786,0.018801312172174466,2.4661231086605886,0.4698306581142012,0.5698555207967639,2.378019210386966,0.9422322354775947,0.0,-2.741262709896417,7.087178192670464,2.0,0.015,0.1,0.07,1.4285714285714286,0.25,0.1,2.5,0.41,0.24000000000000005,1.7083333333333328,0.235,1.0,1.0,0.6666666666666666,1.0,0.5460312337953597,0.5373245698468286,0.5443937892974885,0.4320157015365396,0.015,0.06509855660371387,nan,0.17788114294512555,0.3277850030397415,-0.1114865217711285,nan,nan,nan,1.6531380447605037,nan,0.25324412605046287,nan,0.094,0.238638192609972,0.45037693178563226,0.17899666359690405,0.5048860556163451,-0.22091999554786287,0.031,0.4712875362411002,1.218970753520523,1.2817228131337215,1.207353909294497,0.4968809382935752,0.6748420409024881,0.742234332977757,1.3430491238060307,-2.390547012758333,0.990065331519463,1.2737956366199912,0.9375403502380131,-2.157655627926646,-1.3944589935279916,-1.105443193208488,1.4711863035459603,0.016,0.8274157986722259,0.9859859859859856,0.031160817523709743,-1.356356356356356,0.5306122448979592,0.25,100,19900,0.433483182,1e-10
DCS,2,19,1,1,0.03811898853497642,0.9194807619209004,0.002177393863837638,0.010351420035936787,4.7540411534422615,0.429303402352304,0.39019350023878696,2.8302480628270414,0.8726739054483871,0.016,-2.339186203624014,5.4402759728381405,2.0,0.0,0.1,0.09,1.1111111111111112,0.25000000000000006,0.1,2.5000000000000004,0.48,0.24,2.0,0.234,1.0,1.0,0.6666666666666666,1.0,0.5855380462984129,0.5043277358020083,0.5850597632654096,0.41420442914940303,0.0,1.7221962460359375,nan,3.582970391084717,11.910147037896415,-0.37421164534433116,nan,nan,nan,2.6319344628851233,nan,7.956999397643958,nan,0.094,0.27689481381631725,0.488063372398658,0.5710387141469075,0.4849224934788742,-0.3328400742548782,0.031,0.30210438375398724,1.0121157008483337,1.086775544303726,1.4035851630067926,0.31174442453763923,0.3375755692320709,0.727500228342951,1.73526163712468,-2.8706467375212625,0.049835385555413225,0.35693293861343367,1.6600626290351128,-2.7434519080759783,-2.6404865188713673,-1.0862098981189923,2.93082252177859,0.016,0.876538649413677,1.4464464464464466,0.03833395101766601,-1.2162162162162162,0.5408163265306123,0.156,200,19800,0.1844142584,1e-10
DCS,2,19,1,1,0.20908855564411455,0.9398021196156096,0.009543361269080869,0.017959635081239815,1.881898271987929,0.3377986147557549,0.3623130256591267,9.815509233869442,0.8505941630589215,0.015,-4.520453166907353,24.579887938484195,3.0,0.0,0.06,0.05,1.2,0.25000000000000006,0.19,1.3157894736842108,0.57,0.43000000000000005,1.325581395348837,0.235,1.0,1.0,0.6666666666666666,1.0,0.6895612379425159,0.6543932117253579,0.6891678659602011,0.46886488360011414,0.0,0.054750548416189294,nan,0.08504667264461506,0.27655916296958327,0.9702044947291737,nan,nan,nan,2.1655306526965723,nan,0.1887608011332646,nan,0.094,0.34063874228190716,0.4619781644011174,0.47647833359468417,0.5360630576184343,-0.2571740090086161,0.046,0.028887389446613274,0.547574118410535,1.316146975496737,1.2073232102047347,0.030349610704937045,0.4956820038776173,1.5848945929715499,1.2616188376952404,-3.5100087948175824,-1.6352571330292898,1.142687935867888,0.7493531473901371,-3.3358687789506294,-1.734995083280133,2.012201132708568,0.9000420381281726,0.0,0.9046734949477839,1.1261261261261257,0.03660695147596903,-1.296296296296296,0.673469387755102,0.282,300,19700,0.0800273517,1e-10
DCS,2,19,1,1,0.026176272232262487,0.9410208386436382,0.005577728379406032,0.0057603435073704965,1.0327400539328362,0.2740643884848887,0.2302907959776852,2.265715399702483,0.8115956294274131,0.0,-3.7297787276012566,17.85504406001198,4.0,0.015,0.1,0.07,1.4285714285714286,0.25,0.16,1.5625,0.5399999999999999,0.38,1.4210526315789471,0.235,1.0,1.0,0.6666666666666666,1.0,0.6343644474495571,0.6060361495401279,0.6340193366482366,0.4050518390414603,0.0,0.02478526049799249,nan,0.06166143184053999,0.0793081335116971,-0.4682169106757944,nan,nan,nan,1.5778525879419492,nan,0.06770781485025935,nan,0.093,0.29988049586015686,0.4936873972761553,0.30998549249772045,0.48098652409282827,-0.36253977344114185,0.032,0.3661331443693551,1.3926697206464203,1.2805956184787206,1.305709550988722,0.38135644416136016,2.076800581723803,1.8748642448789157,1.4879512920700806,-2.4065789058890914,1.4908346418410687,1.0653270328260804,1.1606761738729965,-2.2550205893041904,3.9250509593851683,3.188971850476352,1.7786335924957326,0.0,0.8655929851720034,0.4854854854854853,0.0220466873523941,-1.256256256256256,0.673469387755102,0.25,400,19600,0.0953234166,1e-10
DCS,2,19,1,1,0.055654133863798694,0.945973112401873,0.00560884935631083,0.008342791323923248,1.4874336595502085,0.44392746787399995,0.25040698827946817,2.2742362280927395,0.8195171870900873,0.016,-3.521481155735153,16.397731097491548,3.0,0.0,0.1,0.07,1.4285714285714286,0.25,0.15,1.6666666666666667,0.58,0.31999999999999995,1.8125000000000002,0.25,1.0,1.0,0.6666666666666666,1.0,0.686771430751352,0.5871978662659831,0.6864454794129398,0.39405531720571313,0.0,0.035680641452217,nan,0.06780984557480957,0.08259493472069282,-0.7194190378916414,nan,nan,nan,1.2077057677911849,nan,0.07155790593451693,nan,0.094,0.31142177738970017,0.5386629814809831,0.25251282161235095,0.43722509177406804,-0.32033026563497674,0.031,0.5074018723356624,1.119236229269282,1.3490219058699597,1.2454568075252737,0.5276064275094198,0.5439691574397265,1.9949369060118167,1.382021506799119,-1.8078027569354336,0.43758912568680186,1.2808874582091758,0.9008103531711513,-1.667263548429983,-1.6095130099927801,3.511525416477354,1.3483048248188614,0.0,0.8676337375144401,0.42542542542542516,0.031878912926776456,-1.1361361361361362,0.6428571428571429,0.266,500,19500,0.1267157249,1e-10
DCS,2,19,1,1,0.04717481233123655,0.9465117228782362,0.0009289340171216487,0.01038711370212151,11.181756196534316,0.1598212331559301,0.4927899728852594,3.284050954736495,0.8353462280807332,0.015,-3.3310781134594434,12.220327346872573,2.0,0.0,0.1,0.06,1.6666666666666667,0.25,0.16,1.5625,0.55,0.37,1.4864864864864866,0.235,1.0,1.0,0.6666666666666666,1.0,0.6306891102654729,0.5700155291035114,0.630301142442304,0.4316588371288071,0.015,1.828547037802075,nan,1.8880499278295972,8.426528368357289,0.36057394661376163,nan,nan,nan,71.60359735173877,nan,4.278668094729163,nan,0.078,0.36717927577386056,0.5140235350460948,0.7890647804503126,0.4617911683541323,-0.3069814372487057,0.047,1.3573714154376324,1.5442804994335062,1.777053423219609,1.4550852580854778,1.4431822078042018,1.2529748347617966,2.097949050938255,1.5087921597782303,1.1477027815616507,1.7479636483646406,2.4955168117154214,1.4615120124053558,1.3386574885482911,0.7641251183029443,3.3164186043595247,1.5368361428053907,0.016,0.870956248806648,-0.21521521521521514,0.019652085409268917,-1.4164164164164161,0.6836734693877551,0.156,600,19400,0.066408214,1e-10
DCS,2,19,1,1,0.02153430334087003,0.9486086530595663,0.0006578901598138749,0.004295149600273252,6.528672812933396,0.018747206060313104,0.24950016243945083,23.496282461362355,0.6066691029234889,0.0,-2.4450530703407183,8.818649874874186,2.0,0.016,0.1,0.09,1.1111111111111112,0.25,0.2,1.25,0.54,0.4499999999999999,1.2000000000000004,0.234,1.0,1.0,0.6666666666666666,1.0,0.6743019426699449,0.6688951537641578,0.6741524014981574,0.47994171724554363,0.016,0.006161362246925952,nan,0.05257771471726075,0.07326547156115035,-0.7580616525890205,nan,nan,nan,2.030598529003968,nan,0.06079073342681077,nan,0.078,0.3927144277525147,0.5127536135450876,0.5474679506170225,0.48217164277120694,-0.48701137523659155,0.031,2.295684159536724,1.5792664000781038,1.5118792236670848,1.3785491192426078,2.404669702708186,2.1617587156195763,1.972201570766003,1.363327128864508,4.544094726742399,2.0315455542152576,1.7952119456536937,1.3276098529894536,4.703045149841525,3.8897426791840255,3.255076886220304,1.2164738001521878,0.0,0.8943812671630589,0.40540540540540526,0.03044272212064303,-1.2162162162162162,0.6632653061224489,0.25,700,19300,0.0697220603,1e-10
DCS,2,19,1,1,0.0017801814120242954,0.9355725830147266,0.004553875310464107,0.006215527188214094,1.3648874342105426,0.2535527497756024,0.34627113871260096,1.0713327255946707,0.872698127881715,0.016,-3.6388769903075873,14.95316760581892,3.0,0.0,0.1,0.04,2.5,0.22000000000000003,0.13,1.6923076923076925,0.47000000000000003,0.32999999999999996,1.4242424242424245,0.234,1.0,1.0,0.6666666666666666,1.0,0.5872889052461693,0.521490913868475,0.5865763505154497,0.37516084764460683,0.0,0.02487922286515166,nan,0.04733729967385382,0.06533703538662025,-0.6368491011470239,nan,nan,nan,1.3870729138983502,nan,0.053939152129706916,nan,0.094,0.3810504791756376,0.5155620159825413,0.610672705677423,0.48715598345436134,-0.2977402764956255,0.031,3.013149890938747,2.0557787706956647,1.7168195350276534,1.457399310699295,3.299111492699954,3.0588118340686656,2.452322462297193,1.434264015444769,6.744169437284544,3.5369204001691483,2.4013872101335303,1.532314342681532,7.034547022428409,6.299306798766972,4.4436429834731435,1.3287092194069068,0.0,0.8629490961712956,0.32532532532532515,0.025316484786313556,-1.316316316316316,0.6530612244897959,0.219,800,19200,0.0613639008,1e-10
DCS,2,19,1,1,0.04611754748099839,0.94766348586054,0.004528268676234612,0.006546571015577832,1.4457117021204442,0.09031969363864822,0.38786365469382567,1.6999833209212263,0.8126346724551183,0.015,-3.5470748044947564,15.45375448869272,4.0,0.0,0.1,0.05,2.0,0.24,0.21000000000000002,1.1428571428571428,0.5200000000000001,0.47000000000000003,1.1063829787234045,0.235,1.0,1.0,0.6666666666666666,1.0,0.6287880448629894,0.6267489752388015,0.6284459078705332,0.47904797943628424,0.0,0.018499594577700316,nan,0.030076939070509467,0.03724128557893564,0.3393724922350314,nan,nan,nan,1.1121979042803392,nan,0.03141123947177282,nan,0.094,0.36407409538353797,0.502676020757065,0.5457287082568409,0.5166715602403975,-0.3191662611731129,0.046,2.8289187190675102,1.5592011746788383,1.8169650523166527,1.3808904085155942,2.973114222891399,1.4104698302804777,2.217192238038376,1.3823479083468855,5.879766881321239,1.7977685462965614,2.626450266886364,1.22451959513256,6.035688317730577,1.2556130459463484,3.7233490521369177,1.1695890572094045,0.0,0.8400196801639133,0.8658658658658656,0.03747045124681752,-1.1161161161161162,0.6122448979591837,0.297,900,19100,0.0484334008,1e-10
DCS,2,19,1,1,0.1112233844453473,0.9490855760789295,0.006204509229238048,0.008752621898001741,1.4106872235367143,0.25206335521265644,0.3031287940390963,1.4507246391742483,0.7827707307465006,0.016,-2.252511123650653,6.4565332047590385,2.0,0.0,0.06999999999999999,0.04,1.7499999999999998,0.24000000000000005,0.18,1.3333333333333337,0.53,0.32,1.65625,0.234,1.0,1.0,0.6666666666666666,1.0,0.5959551703571728,0.5826552198602404,0.5957403467773805,0.4236724300139388,0.016,0.007592909361578572,nan,0.10201614469833058,0.11113710396889145,-0.16327034016551834,nan,nan,nan,1.1274824010556868,nan,0.10768658484559854,nan,0.078,0.28759981065509527,0.48048948924547313,0.3390466437127665,0.48000621343929645,-0.4324991819184769,0.047,0.14922145861190875,1.1302677323059926,1.1040777179948689,1.3641108876719514,0.15758348590003937,0.7458002403885616,0.9294296469015714,1.4462984687897076,-2.9285286656795053,0.4484043375714877,0.3582537238294612,1.2533334118812856,-2.7458727134453986,-0.8285689703355033,-0.23002541344789984,1.4547183809797755,0.0,0.8445839898863772,0.10510510510510505,0.0271361844817267,-1.256256256256256,0.5408163265306123,0.172,1000,19000,0.0845581476,1e-10
