algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,12,1,1,1,5.577400254043814e-14,12519437926.7436599731,-3.020960,-3.401754
DCS,2,12,1,1,2,5.577400254043814e-14,1610960431.4300236702,1.865613,-1.481841
DCS,2,12,1,1,3,5.577400254043814e-14,5791057.5144890724,2.208808,2.300388
DCS,2,12,1,1,4,5.577400254043814e-14,20918583441.8319206238,-1.770363,-3.916523
DCS,2,12,1,1,5,5.577400254043814e-14,46229533061.5949249268,-1.877714,-4.747511
DCS,2,12,1,1,6,5.577400254043814e-14,670925617.9906667471,3.436182,-0.744545
DCS,2,12,1,1,7,5.577400254043814e-14,201719.5406754914,-3.727470,4.426237
DCS,2,12,1,1,8,5.577400254043814e-14,9839001.8391555827,0.162480,2.035492
DCS,2,12,1,1,9,5.577400254043814e-14,224827340.4159376323,-0.692538,0.087569
DCS,2,12,1,1,10,5.577400254043814e-14,437339.2608649613,-1.745345,3.238016
DCS,2,12,1,1,11,5.577400254043814e-14,419705.8331692827,0.387367,4.645412
DCS,2,12,1,1,12,5.577400254043814e-14,27387736.8298998103,-4.888285,1.462332
DCS,2,12,1,1,13,5.577400254043814e-14,13433428.1748900786,3.749309,1.885614
DCS,2,12,1,1,14,5.577400254043814e-14,6911295060.6071949005,4.384850,-2.803400
DCS,2,12,1,1,15,5.577400254043814e-14,664684541.2111110687,-1.396556,-0.749755
DCS,2,12,1,1,16,5.577400254043814e-14,206726592.7061528563,-1.855421,0.145725
DCS,2,12,1,1,17,5.577400254043814e-14,3532167.8675685558,2.116641,2.521698
DCS,2,12,1,1,18,5.577400254043814e-14,325388665.9352879524,-4.603658,-0.198909
DCS,2,12,1,1,19,5.577400254043814e-14,1499025243.8750040531,4.320717,-1.413302
DCS,2,12,1,1,20,5.577400254043814e-14,21083779.4324314855,-0.322137,1.626149
DCS,2,12,1,1,21,5.577400254043814e-14,8795362760.2067031860,1.548823,-3.043184
DCS,2,12,1,1,22,5.577400254043814e-14,10225823.5329654459,-1.092127,2.011794
DCS,2,12,1,1,23,5.577400254043814e-14,24544018701.7002716064,1.565072,-4.072587
DCS,2,12,1,1,24,5.577400254043814e-14,438045585.1362713575,-3.197359,-0.423757
DCS,2,12,1,1,25,5.577400254043814e-14,733999550.7275477648,-1.231804,-0.829728
DCS,2,12,1,1,26,5.577400254043814e-14,637602111.8259714842,1.831333,-0.707699
DCS,2,12,1,1,27,5.577400254043814e-14,641104908.3985215425,-3.725367,-0.726794
