algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,24,1,1,1,0.025075347241728507,37.7799722739,-3.020960,-3.401754
DCS,2,24,1,1,2,0.025075347241728507,19.9188959737,1.865613,-1.481841
DCS,2,24,1,1,3,0.025075347241728507,45.5599945602,2.208808,2.300388
DCS,2,24,1,1,4,0.025075347241728507,39.6399692248,-1.770363,-3.916523
DCS,2,24,1,1,5,0.025075347241728507,29.0063810610,-1.877714,-4.747511
DCS,2,24,1,1,6,0.025075347241728507,29.4300661260,3.436182,-0.744545
DCS,2,24,1,1,7,0.025075347241728507,92.4959780920,-3.727470,4.426237
DCS,2,24,1,1,8,0.025075347241728507,29.4547373320,0.162480,2.035492
DCS,2,24,1,1,9,0.025075347241728507,25.1665998254,-0.692538,0.087569
DCS,2,24,1,1,10,0.025075347241728507,55.4951970233,-1.745345,3.238016
DCS,2,24,1,1,11,0.025075347241728507,58.6213336353,0.387367,4.645412
DCS,2,24,1,1,12,0.025075347241728507,54.6709296197,-4.888285,1.462332
DCS,2,24,1,1,13,0.025075347241728507,50.3643751765,3.749309,1.885614
DCS,2,24,1,1,14,0.025075347241728507,7.8031562496,4.384850,-2.803400
DCS,2,24,1,1,15,0.025075347241728507,18.6767594929,-1.396556,-0.749755
DCS,2,24,1,1,16,0.025075347241728507,20.5492704705,-1.855421,0.145725
DCS,2,24,1,1,17,0.025075347241728507,48.3180525445,2.116641,2.521698
DCS,2,24,1,1,18,0.025075347241728507,62.8151799217,-4.603658,-0.198909
DCS,2,24,1,1,19,0.025075347241728507,9.1301726594,4.320717,-1.413302
DCS,2,24,1,1,20,0.025075347241728507,13.9384698644,-0.322137,1.626149
DCS,2,24,1,1,21,0.025075347241728507,31.2723911330,1.548823,-3.043184
DCS,2,24,1,1,22,0.025075347241728507,19.5578731555,-1.092127,2.011794
DCS,2,24,1,1,23,0.025075347241728507,32.0195350878,1.565072,-4.072587
DCS,2,24,1,1,24,0.025075347241728507,60.9422176253,-3.197359,-0.423757
DCS,2,24,1,1,25,0.025075347241728507,25.8962305248,-1.231804,-0.829728
DCS,2,24,1,1,26,0.025075347241728507,33.2402113103,1.831333,-0.707699
DCS,2,24,1,1,27,0.025075347241728507,49.8192148372,-3.725367,-0.726794
DCS,2,24,1,1,28,0.025075347241728507,40.6703612782,-1.922786,-1.910611
DCS,2,24,1,1,29,0.025075347241728507,75.3275695903,-4.676003,1.999975
DCS,2,24,1,1,30,0.025075347241728507,30.4109064316,-0.339588,2.245026
DCS,2,24,1,1,31,0.025075347241728507,36.2829566989,0.841485,1.403595
DCS,2,24,1,1,32,0.025075347241728507,14.7856163291,-1.331564,1.379455
DCS,2,24,1,1,33,0.025075347241728507,36.2160650616,-0.084990,-0.782877
DCS,2,24,1,1,34,0.025075347241728507,19.4455598024,4.345628,-4.139357
DCS,2,24,1,1,35,0.025075347241728507,35.7754133485,-1.017968,-2.988737
DCS,2,24,1,1,36,0.025075347241728507,36.7187078222,-1.354644,-0.571762
DCS,2,24,1,1,37,0.025075347241728507,47.4606538118,-2.835316,0.800653
DCS,2,24,1,1,38,0.025075347241728507,32.0113663353,4.480749,-4.090595
DCS,2,24,1,1,39,0.025075347241728507,30.9170382326,1.325958,-1.806878
DCS,2,24,1,1,40,0.025075347241728507,69.7445578008,4.372844,4.372844
DCS,2,24,1,1,41,0.025075347241728507,53.1402451963,-3.736671,-2.803400
DCS,2,24,1,1,42,0.025075347241728507,37.3167350721,-0.323422,-1.413302
DCS,2,24,1,1,43,0.025075347241728507,32.9481863779,-0.322137,0.868494
DCS,2,24,1,1,44,0.025075347241728507,32.7106235602,-1.331564,-4.091743
DCS,2,24,1,1,45,0.025075347241728507,30.6761788118,-1.396556,-3.042557
DCS,2,24,1,1,46,0.025075347241728507,74.2146000294,-4.575881,-4.139357
DCS,2,24,1,1,47,0.025075347241728507,41.7061432767,-1.092127,-3.676047
DCS,2,24,1,1,48,0.025075347241728507,6.0710998426,1.560637,-1.481841
DCS,2,24,1,1,49,0.025075347241728507,18.1666172296,0.165414,-0.728712
DCS,2,24,1,1,50,0.025075347241728507,24.9813216423,2.153731,-4.272176
DCS,2,24,1,1,51,0.025075347241728507,33.7958266951,-3.727223,-0.829728
DCS,2,24,1,1,52,0.025075347241728507,31.0538044099,3.443861,-4.747511
DCS,2,24,1,1,53,0.025075347241728507,34.0571512611,-1.331200,-0.744545
DCS,2,24,1,1,54,0.025075347241728507,37.4227200457,-1.468057,-2.962017
DCS,2,24,1,1,55,0.025075347241728507,47.8155982633,2.157691,2.245026
DCS,2,24,1,1,56,0.025075347241728507,25.6912607755,1.325958,-3.054491
DCS,2,24,1,1,57,0.025075347241728507,48.3412666151,0.211413,2.036794
DCS,2,24,1,1,58,0.025075347241728507,49.8443898608,-1.526327,-0.573425
DCS,2,24,1,1,59,0.025075347241728507,36.0355526566,3.282536,1.616074
