algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,16,1,1,1,2.077634308649223e-19,250.0652780596,-3.020960,-3.401754
DCS,2,16,1,1,2,2.077634308649223e-19,41.0745843100,1.865613,-1.481841
DCS,2,16,1,1,3,2.077634308649223e-19,97.1863584707,2.208808,2.300388
DCS,2,16,1,1,4,2.077634308649223e-19,171.2322699762,-1.770363,-3.916523
DCS,2,16,1,1,5,2.077634308649223e-19,172.4490499694,-1.877714,-4.747511
DCS,2,16,1,1,6,2.077634308649223e-19,284.5745467520,3.436182,-0.744545
DCS,2,16,1,1,7,2.077634308649223e-19,237.0652760489,-3.727470,4.426237
DCS,2,16,1,1,8,2.077634308649223e-19,33.5354268793,0.162480,2.035492
DCS,2,16,1,1,9,2.077634308649223e-19,83.6422133539,-0.692538,0.087569
DCS,2,16,1,1,10,2.077634308649223e-19,89.2143292986,-1.745345,3.238016
DCS,2,16,1,1,11,2.077634308649223e-19,73.7057538718,0.387367,4.645412
DCS,2,16,1,1,12,2.077634308649223e-19,78.7019450970,-4.888285,1.462332
DCS,2,16,1,1,13,2.077634308649223e-19,13.6482927605,3.749309,1.885614
DCS,2,16,1,1,14,2.077634308649223e-19,84.5429086960,4.384850,-2.803400
DCS,2,16,1,1,15,2.077634308649223e-19,140.3153660761,-1.396556,-0.749755
DCS,2,16,1,1,16,2.077634308649223e-19,57.2759088602,-1.855421,0.145725
DCS,2,16,1,1,17,2.077634308649223e-19,68.9740524433,2.116641,2.521698
DCS,2,16,1,1,18,2.077634308649223e-19,48.3795952542,-4.603658,-0.198909
DCS,2,16,1,1,19,2.077634308649223e-19,103.3199986512,4.320717,-1.413302
DCS,2,16,1,1,20,2.077634308649223e-19,102.2696242261,-0.322137,1.626149
DCS,2,16,1,1,21,2.077634308649223e-19,34.5453890676,1.548823,-3.043184
DCS,2,16,1,1,22,2.077634308649223e-19,71.5360380286,-1.092127,2.011794
DCS,2,16,1,1,23,2.077634308649223e-19,24.1150298758,1.565072,-4.072587
DCS,2,16,1,1,24,2.077634308649223e-19,122.6774643321,-3.197359,-0.423757
DCS,2,16,1,1,25,2.077634308649223e-19,231.7268441492,-1.231804,-0.829728
DCS,2,16,1,1,26,2.077634308649223e-19,51.3188061340,1.831333,-0.707699
DCS,2,16,1,1,27,2.077634308649223e-19,219.8337417753,-3.725367,-0.726794
DCS,2,16,1,1,28,2.077634308649223e-19,88.1281826183,-1.922786,-1.910611
DCS,2,16,1,1,29,2.077634308649223e-19,131.6795506695,-4.676003,1.999975
DCS,2,16,1,1,30,2.077634308649223e-19,175.9639320903,-0.339588,2.245026
DCS,2,16,1,1,31,2.077634308649223e-19,95.0853733031,0.841485,1.403595
