algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,15,1,1,1,2.4549606060631832e-14,2200.7071928981,-3.020960,-3.401754
DCS,2,15,1,1,2,2.4549606060631832e-14,139.2079018951,1.865613,-1.481841
DCS,2,15,1,1,3,2.4549606060631832e-14,75.7290192263,2.208808,2.300388
DCS,2,15,1,1,4,2.4549606060631832e-14,2432.6018305973,-1.770363,-3.916523
DCS,2,15,1,1,5,2.4549606060631832e-14,4390.5443933322,-1.877714,-4.747511
DCS,2,15,1,1,6,2.4549606060631832e-14,85.6666549041,3.436182,-0.744545
DCS,2,15,1,1,7,2.4549606060631832e-14,30.6448539523,-3.727470,4.426237
DCS,2,15,1,1,8,2.4549606060631832e-14,50.4252511353,0.162480,2.035492
DCS,2,15,1,1,9,2.4549606060631832e-14,61.1799014179,-0.692538,0.087569
DCS,2,15,1,1,10,2.4549606060631832e-14,26.4742156232,-1.745345,3.238016
DCS,2,15,1,1,11,2.4549606060631832e-14,130.4224020264,0.387367,4.645412
DCS,2,15,1,1,12,2.4549606060631832e-14,97.5344186938,-4.888285,1.462332
DCS,2,15,1,1,13,2.4549606060631832e-14,135.5663571556,3.749309,1.885614
DCS,2,15,1,1,14,2.4549606060631832e-14,222.3128483783,4.384850,-2.803400
DCS,2,15,1,1,15,2.4549606060631832e-14,158.0465062539,-1.396556,-0.749755
DCS,2,15,1,1,16,2.4549606060631832e-14,89.1863094546,-1.855421,0.145725
DCS,2,15,1,1,17,2.4549606060631832e-14,102.6209314704,2.116641,2.521698
DCS,2,15,1,1,18,2.4549606060631832e-14,289.4389326148,-4.603658,-0.198909
DCS,2,15,1,1,19,2.4549606060631832e-14,92.3251861109,4.320717,-1.413302
DCS,2,15,1,1,20,2.4549606060631832e-14,38.8805300685,-0.322137,1.626149
DCS,2,15,1,1,21,2.4549606060631832e-14,566.0199208183,1.548823,-3.043184
DCS,2,15,1,1,22,2.4549606060631832e-14,27.0160527559,-1.092127,2.011794
DCS,2,15,1,1,23,2.4549606060631832e-14,1166.8476090102,1.565072,-4.072587
DCS,2,15,1,1,24,2.4549606060631832e-14,231.2855099233,-3.197359,-0.423757
DCS,2,15,1,1,25,2.4549606060631832e-14,155.9563207133,-1.231804,-0.829728
DCS,2,15,1,1,26,2.4549606060631832e-14,84.0786087548,1.831333,-0.707699
DCS,2,15,1,1,27,2.4549606060631832e-14,363.2422103554,-3.725367,-0.726794
DCS,2,15,1,1,28,2.4549606060631832e-14,569.4941621315,-1.922786,-1.910611
DCS,2,15,1,1,29,2.4549606060631832e-14,53.2391609608,-4.676003,1.999975
DCS,2,15,1,1,30,2.4549606060631832e-14,24.4009756080,-0.339588,2.245026
DCS,2,15,1,1,31,2.4549606060631832e-14,58.5083168153,0.841485,1.403595
DCS,2,15,1,1,32,2.4549606060631832e-14,21.5216784403,-1.331564,1.379455
DCS,2,15,1,1,33,2.4549606060631832e-14,112.5506491782,-0.084990,-0.782877
DCS,2,15,1,1,34,2.4549606060631832e-14,653.3583816298,4.345628,-4.139357
DCS,2,15,1,1,35,2.4549606060631832e-14,967.2065212254,-1.017968,-2.988737
DCS,2,15,1,1,36,2.4549606060631832e-14,141.7518050671,-1.354644,-0.571762
DCS,2,15,1,1,37,2.4549606060631832e-14,82.8864100310,-2.835316,0.800653
DCS,2,15,1,1,38,2.4549606060631832e-14,604.8851524229,4.480749,-4.090595
DCS,2,15,1,1,39,2.4549606060631832e-14,205.5074668157,1.325958,-1.806878
DCS,2,15,1,1,40,2.4549606060631832e-14,343.1541105052,4.372844,4.372844
DCS,2,15,1,1,41,2.4549606060631832e-14,52.1234514495,-1.886914,1.379455
DCS,2,15,1,1,42,2.4549606060631832e-14,31.8386951815,-1.839255,2.245026
DCS,2,15,1,1,43,2.4549606060631832e-14,44.7108575891,-1.745345,2.978139
DCS,2,15,1,1,44,2.4549606060631832e-14,43.0140190052,-1.092127,2.520549
DCS,2,15,1,1,45,2.4549606060631832e-14,48.5620124159,-3.727470,1.462959
DCS,2,15,1,1,46,2.4549606060631832e-14,21.6349537334,-1.479560,1.626149
DCS,2,15,1,1,47,2.4549606060631832e-14,150.4035882379,0.162480,-1.024047
DCS,2,15,1,1,48,2.4549606060631832e-14,26.1475068189,-0.089425,1.999975
DCS,2,15,1,1,49,2.4549606060631832e-14,72.6481914773,-2.165500,4.447280
DCS,2,15,1,1,50,2.4549606060631832e-14,213.7235488231,2.153731,-2.162531
DCS,2,15,1,1,51,2.4549606060631832e-14,24.8534732699,-1.877467,2.300388
DCS,2,15,1,1,52,2.4549606060631832e-14,52.1163942525,1.839012,0.800653
DCS,2,15,1,1,53,2.4549606060631832e-14,152.8553854422,-1.091763,-0.707699
