algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,20,1,1,1,4.092726157978177e-14,58518.1474489071,-3.020960,-3.401754
DCS,2,20,1,1,2,4.092726157978177e-14,39014.4528583603,1.865613,-1.481841
DCS,2,20,1,1,3,4.092726157978177e-14,5.5020354905,2.208808,2.300388
DCS,2,20,1,1,4,4.092726157978177e-14,86464.7007823562,-1.770363,-3.916523
DCS,2,20,1,1,5,4.092726157978177e-14,118942.3808381996,-1.877714,-4.747511
DCS,2,20,1,1,6,4.092726157978177e-14,31233.0174743706,3.436182,-0.744545
DCS,2,20,1,1,7,4.092726157978177e-14,27679.5813010314,-3.727470,4.426237
DCS,2,20,1,1,8,4.092726157978177e-14,4.1861979399,0.162480,2.035492
DCS,2,20,1,1,9,4.092726157978177e-14,3352.8529475438,-0.692538,0.087569
DCS,2,20,1,1,10,4.092726157978177e-14,3372.4843027128,-1.745345,3.238016
DCS,2,20,1,1,11,4.092726157978177e-14,12854.1021457298,0.387367,4.645412
DCS,2,20,1,1,12,4.092726157978177e-14,2285.0671020973,-4.888285,1.462332
DCS,2,20,1,1,13,4.092726157978177e-14,837.5183108060,3.749309,1.885614
DCS,2,20,1,1,14,4.092726157978177e-14,104405.3060193835,4.384850,-2.803400
DCS,2,20,1,1,15,4.092726157978177e-14,9940.2854571940,-1.396556,-0.749755
DCS,2,20,1,1,16,4.092726157978177e-14,1278.0500695655,-1.855421,0.145725
DCS,2,20,1,1,17,4.092726157978177e-14,6.3532236916,2.116641,2.521698
DCS,2,20,1,1,18,4.092726157978177e-14,1977.6561582921,-4.603658,-0.198909
DCS,2,20,1,1,19,4.092726157978177e-14,55157.8523218746,4.320717,-1.413302
DCS,2,20,1,1,20,4.092726157978177e-14,4.0561620305,-0.322137,1.626149
DCS,2,20,1,1,21,4.092726157978177e-14,84852.8976517520,1.548823,-3.043184
DCS,2,20,1,1,22,4.092726157978177e-14,2.3080722204,-1.092127,2.011794
DCS,2,20,1,1,23,4.092726157978177e-14,127200.2523481864,1.565072,-4.072587
DCS,2,20,1,1,24,4.092726157978177e-14,2755.1502270737,-3.197359,-0.423757
DCS,2,20,1,1,25,4.092726157978177e-14,11525.9642099824,-1.231804,-0.829728
DCS,2,20,1,1,26,4.092726157978177e-14,21919.6275677149,1.831333,-0.707699
DCS,2,20,1,1,27,4.092726157978177e-14,4373.0085059747,-3.725367,-0.726794
DCS,2,20,1,1,28,4.092726157978177e-14,27150.1640394497,-1.922786,-1.910611
DCS,2,20,1,1,29,4.092726157978177e-14,2581.3932209342,-4.676003,1.999975
DCS,2,20,1,1,30,4.092726157978177e-14,3.2974939772,-0.339588,2.245026
DCS,2,20,1,1,31,4.092726157978177e-14,4.2581078120,0.841485,1.403595
DCS,2,20,1,1,32,4.092726157978177e-14,5.0223359611,-1.331564,1.379455
DCS,2,20,1,1,33,4.092726157978177e-14,14998.9846360405,-0.084990,-0.782877
DCS,2,20,1,1,34,4.092726157978177e-14,165212.7532889686,4.345628,-4.139357
DCS,2,20,1,1,35,4.092726157978177e-14,61114.7464475324,-1.017968,-2.988737
DCS,2,20,1,1,36,4.092726157978177e-14,7931.9368713743,-1.354644,-0.571762
DCS,2,20,1,1,37,4.092726157978177e-14,50.5323112875,-2.835316,0.800653
DCS,2,20,1,1,38,4.092726157978177e-14,164653.1855653519,4.480749,-4.090595
DCS,2,20,1,1,39,4.092726157978177e-14,43921.9383334688,1.325958,-1.806878
DCS,2,20,1,1,40,4.092726157978177e-14,2501.8932177150,4.372844,4.372844
DCS,2,20,1,1,41,4.092726157978177e-14,1595.1152687614,4.336427,2.011794
DCS,2,20,1,1,42,4.092726157978177e-14,3588.7165506892,-4.659837,2.245026
DCS,2,20,1,1,43,4.092726157978177e-14,162.5221783251,-0.322137,2.874406
DCS,2,20,1,1,44,4.092726157978177e-14,777.8983575813,0.162480,3.236867
DCS,2,20,1,1,45,4.092726157978177e-14,6727.4222878566,0.841485,0.088196
