algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,22,1,1,1,1.176165102397758e-14,8.4020700329,-3.020960,-3.401754
DCS,2,22,1,1,2,1.176165102397758e-14,2.1934658304,1.865613,-1.481841
DCS,2,22,1,1,3,1.176165102397758e-14,48.1785459856,2.208808,2.300388
DCS,2,22,1,1,4,1.176165102397758e-14,2.2037403451,-1.770363,-3.916523
DCS,2,22,1,1,5,1.176165102397758e-14,8.0864049188,-1.877714,-4.747511
DCS,2,22,1,1,6,1.176165102397758e-14,59.5462321788,3.436182,-0.744545
DCS,2,22,1,1,7,1.176165102397758e-14,81.1320075165,-3.727470,4.426237
DCS,2,22,1,1,8,1.176165102397758e-14,33.0441297543,0.162480,2.035492
DCS,2,22,1,1,9,1.176165102397758e-14,42.1247348066,-0.692538,0.087569
DCS,2,22,1,1,10,1.176165102397758e-14,80.3632264906,-1.745345,3.238016
DCS,2,22,1,1,11,1.176165102397758e-14,70.8755560132,0.387367,4.645412
DCS,2,22,1,1,12,1.176165102397758e-14,61.7281447822,-4.888285,1.462332
DCS,2,22,1,1,13,1.176165102397758e-14,69.3578043584,3.749309,1.885614
DCS,2,22,1,1,14,1.176165102397758e-14,23.0574774126,4.384850,-2.803400
DCS,2,22,1,1,15,1.176165102397758e-14,18.3286232824,-1.396556,-0.749755
DCS,2,22,1,1,16,1.176165102397758e-14,22.3815396534,-1.855421,0.145725
DCS,2,22,1,1,17,1.176165102397758e-14,47.5388808462,2.116641,2.521698
DCS,2,22,1,1,18,1.176165102397758e-14,8.8828708985,-4.603658,-0.198909
DCS,2,22,1,1,19,1.176165102397758e-14,55.3021125873,4.320717,-1.413302
DCS,2,22,1,1,20,1.176165102397758e-14,70.6591618544,-0.322137,1.626149
DCS,2,22,1,1,21,1.176165102397758e-14,47.6109693231,1.548823,-3.043184
DCS,2,22,1,1,22,1.176165102397758e-14,69.8177508373,-1.092127,2.011794
DCS,2,22,1,1,23,1.176165102397758e-14,7.1616916196,1.565072,-4.072587
DCS,2,22,1,1,24,1.176165102397758e-14,25.6948935862,-3.197359,-0.423757
DCS,2,22,1,1,25,1.176165102397758e-14,20.9050821345,-1.231804,-0.829728
DCS,2,22,1,1,26,1.176165102397758e-14,5.6679007875,1.831333,-0.707699
DCS,2,22,1,1,27,1.176165102397758e-14,57.5812822232,-3.725367,-0.726794
DCS,2,22,1,1,28,1.176165102397758e-14,17.3945090462,-1.922786,-1.910611
DCS,2,22,1,1,29,1.176165102397758e-14,71.7728629667,-4.676003,1.999975
DCS,2,22,1,1,30,1.176165102397758e-14,66.2574127978,-0.339588,2.245026
DCS,2,22,1,1,31,1.176165102397758e-14,2.7224606382,0.841485,1.403595
DCS,2,22,1,1,32,1.176165102397758e-14,65.6806905540,-1.331564,1.379455
DCS,2,22,1,1,33,1.176165102397758e-14,58.8976224626,-0.084990,-0.782877
DCS,2,22,1,1,34,1.176165102397758e-14,58.1054780481,4.345628,-4.139357
DCS,2,22,1,1,35,1.176165102397758e-14,7.0883102305,-1.017968,-2.988737
DCS,2,22,1,1,36,1.176165102397758e-14,18.8524593009,-1.354644,-0.571762
DCS,2,22,1,1,37,1.176165102397758e-14,10.2856347587,-2.835316,0.800653
DCS,2,22,1,1,38,1.176165102397758e-14,65.6801798257,4.480749,-4.090595
DCS,2,22,1,1,39,1.176165102397758e-14,31.8762197492,1.325958,-1.806878
DCS,2,22,1,1,40,1.176165102397758e-14,35.8648642755,4.372844,4.372844
DCS,2,22,1,1,41,1.176165102397758e-14,15.5665844060,-3.736671,-1.481841
DCS,2,22,1,1,42,1.176165102397758e-14,2.0946754780,-1.839255,-3.916523
DCS,2,22,1,1,43,1.176165102397758e-14,65.1421948518,0.841485,4.058223
DCS,2,22,1,1,44,1.176165102397758e-14,5.4619022348,1.831333,-1.808027
DCS,2,22,1,1,45,1.176165102397758e-14,24.9407183847,-1.017968,-0.423130
DCS,2,22,1,1,46,1.176165102397758e-14,2.3997891355,-1.717464,-4.072587
DCS,2,22,1,1,47,1.176165102397758e-14,8.0515804799,-1.877714,-1.687594
DCS,2,22,1,1,48,1.176165102397758e-14,26.3011466669,0.158044,-3.401754
DCS,2,22,1,1,49,1.176165102397758e-14,44.8662645188,0.544002,-2.967694
DCS,2,22,1,1,50,1.176165102397758e-14,28.6609346784,1.082342,-1.082447
DCS,2,22,1,1,51,1.176165102397758e-14,7.5156377776,-3.727223,-1.910611
DCS,2,22,1,1,52,1.176165102397758e-14,18.9867340558,-1.346965,-0.749755
DCS,2,22,1,1,53,1.176165102397758e-14,2.0397303588,1.831697,-0.571762
DCS,2,22,1,1,54,1.176165102397758e-14,28.9946910130,-1.142627,0.114289
DCS,2,22,1,1,55,1.176165102397758e-14,14.1862156569,-2.831356,0.145725
DCS,2,22,1,1,56,1.176165102397758e-14,57.5234888554,4.384850,-0.435064
DCS,2,22,1,1,57,1.176165102397758e-14,21.6725926832,-1.182870,-0.828426
DCS,2,22,1,1,58,1.176165102397758e-14,48.7250001780,2.037125,2.298725
DCS,2,22,1,1,59,1.176165102397758e-14,70.6688483773,2.581240,1.393519
DCS,2,22,1,1,60,1.176165102397758e-14,34.5346468253,4.685544,-2.782652
DCS,2,22,1,1,61,1.176165102397758e-14,21.4836121622,-2.034107,0.087569
DCS,2,22,1,1,62,1.176165102397758e-14,47.8660888454,-4.662961,2.521698
DCS,2,22,1,1,63,1.176165102397758e-14,6.2741615994,1.832317,-1.871036
DCS,2,22,1,1,64,1.176165102397758e-14,22.3669744611,1.361157,-1.578447
DCS,2,22,1,1,65,1.176165102397758e-14,23.3147961811,-2.429992,-2.021178
DCS,2,22,1,1,66,1.176165102397758e-14,58.4740769770,0.637317,-0.726794
DCS,2,22,1,1,67,1.176165102397758e-14,70.5277677979,4.345628,2.157257
DCS,2,22,1,1,68,1.176165102397758e-14,7.3841208593,1.489711,-0.782877
DCS,2,22,1,1,69,1.176165102397758e-14,47.7810470621,-4.489724,2.127728
DCS,2,22,1,1,70,1.176165102397758e-14,50.5899397361,0.055858,-2.473388
DCS,2,22,1,1,71,1.176165102397758e-14,66.8807723797,-3.715586,3.598235
DCS,2,22,1,1,72,1.176165102397758e-14,34.5249902448,-0.669775,-0.756625
DCS,2,22,1,1,73,1.176165102397758e-14,9.3833409459,-0.339588,-4.794903
DCS,2,22,1,1,74,1.176165102397758e-14,54.7226888473,-1.851008,1.885614
DCS,2,22,1,1,75,1.176165102397758e-14,60.5947384966,-0.129004,2.011794
DCS,2,22,1,1,76,1.176165102397758e-14,1.8251282757,2.338932,-1.686925
DCS,2,22,1,1,77,1.176165102397758e-14,76.1520240800,1.583582,4.645412
DCS,2,22,1,1,78,1.176165102397758e-14,67.8894418521,0.161999,-1.500012
DCS,2,22,1,1,79,1.176165102397758e-14,8.8592889063,0.266251,-4.199790
DCS,2,22,1,1,80,1.176165102397758e-14,51.1052662548,4.080716,4.426237
DCS,2,22,1,1,81,1.176165102397758e-14,45.5544775909,2.338932,2.524939
DCS,2,22,1,1,82,1.176165102397758e-14,51.8883557921,1.831697,2.123893
DCS,2,22,1,1,83,1.176165102397758e-14,28.3673936141,-3.419628,-1.850566
DCS,2,22,1,1,84,1.176165102397758e-14,2.3891166455,1.865613,-1.576763
DCS,2,22,1,1,85,1.176165102397758e-14,13.9698946695,0.265759,-4.072587
DCS,2,22,1,1,86,1.176165102397758e-14,64.2419935266,1.546866,1.403595
DCS,2,22,1,1,87,1.176165102397758e-14,9.3974692531,-1.862800,-1.808027
DCS,2,22,1,1,88,1.176165102397758e-14,7.7041146135,-3.727263,-1.871036
DCS,2,22,1,1,89,1.176165102397758e-14,38.6791976268,-1.017968,4.678707
DCS,2,22,1,1,90,1.176165102397758e-14,50.2807555642,1.489711,-2.779691
DCS,2,22,1,1,91,1.176165102397758e-14,14.3444024841,-3.727223,-1.530281
DCS,2,22,1,1,92,1.176165102397758e-14,6.1460941927,1.836205,-1.870789
DCS,2,22,1,1,93,1.176165102397758e-14,20.6156629215,-3.628983,2.123202
DCS,2,22,1,1,94,1.176165102397758e-14,22.0940408856,1.484910,-1.869299
DCS,2,22,1,1,95,1.176165102397758e-14,32.6878074784,0.162090,2.047452
DCS,2,22,1,1,96,1.176165102397758e-14,2.4619163061,1.887709,-1.671096
DCS,2,22,1,1,97,1.176165102397758e-14,8.0000231984,1.082342,0.800653
DCS,2,22,1,1,98,1.176165102397758e-14,9.1645335586,-2.011306,-2.427138
DCS,2,22,1,1,99,1.176165102397758e-14,60.2143958388,-0.040140,-0.749755
DCS,2,22,1,1,100,1.176165102397758e-14,31.5360571960,-1.231804,-1.604340
DCS,2,22,1,1,101,1.176165102397758e-14,0.1083258337,0.456449,2.543785
DCS,2,22,1,1,102,1.176165102397758e-14,50.8644533136,-1.182870,0.799660
DCS,2,22,1,1,103,1.176165102397758e-14,7.1858946511,-1.004682,-2.988779
DCS,2,22,1,1,104,1.176165102397758e-14,68.5537943095,4.384850,1.949516
DCS,2,22,1,1,105,1.176165102397758e-14,34.9303042620,1.285004,-2.282728
DCS,2,22,1,1,106,1.176165102397758e-14,20.6110009024,1.325958,-1.407743
DCS,2,22,1,1,107,1.176165102397758e-14,25.9104041589,0.355806,2.035492
DCS,2,22,1,1,108,1.176165102397758e-14,0.5080859439,2.165113,-0.756625
DCS,2,22,1,1,109,1.176165102397758e-14,69.6805060268,4.685544,2.647307
DCS,2,22,1,1,110,1.176165102397758e-14,51.1522985041,-0.441966,2.521698
DCS,2,22,1,1,111,1.176165102397758e-14,24.6943638491,0.255138,-3.747590
DCS,2,22,1,1,112,1.176165102397758e-14,0.8603515681,2.527929,-2.473388
DCS,2,22,1,1,113,1.176165102397758e-14,75.6169923151,0.893140,4.426237
DCS,2,22,1,1,114,1.176165102397758e-14,69.0232887907,3.851592,1.885614
DCS,2,22,1,1,115,1.176165102397758e-14,43.9341008510,0.637317,-0.190553
DCS,2,22,1,1,116,1.176165102397758e-14,67.5917891309,4.345628,2.560140
DCS,2,22,1,1,117,1.176165102397758e-14,6.4109577908,3.870429,-4.497628
DCS,2,22,1,1,118,1.176165102397758e-14,2.1272405304,-2.534355,-4.090595
DCS,2,22,1,1,119,1.176165102397758e-14,41.9963586567,3.783094,-1.500012
DCS,2,22,1,1,120,1.176165102397758e-14,43.8349700548,0.492373,0.492373
DCS,2,22,1,1,121,1.176165102397758e-14,58.8234171013,0.456449,-0.189516
DCS,2,22,1,1,122,1.176165102397758e-14,23.9588075846,-1.056171,-0.839404
DCS,2,22,1,1,123,1.176165102397758e-14,37.9638382976,0.904267,-2.473388
DCS,2,22,1,1,124,1.176165102397758e-14,32.1052717170,4.638920,-2.783642
DCS,2,22,1,1,125,1.176165102397758e-14,23.9463703030,1.831697,-4.255663
DCS,2,22,1,1,126,1.176165102397758e-14,30.6557652747,-1.839255,0.492244
