algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,19,1,1,1,5.329070518200751e-15,9.3296627154,-3.020960,-3.401754
DCS,2,19,1,1,2,5.329070518200751e-15,21.5663806138,1.865613,-1.481841
DCS,2,19,1,1,3,5.329070518200751e-15,3.5345595537,2.208808,2.300388
DCS,2,19,1,1,4,5.329070518200751e-15,19.4229271245,-1.770363,-3.916523
DCS,2,19,1,1,5,5.329070518200751e-15,25.3114248089,-1.877714,-4.747511
DCS,2,19,1,1,6,5.329070518200751e-15,15.4599414548,3.436182,-0.744545
DCS,2,19,1,1,7,5.329070518200751e-15,305.9619448835,-3.727470,4.426237
DCS,2,19,1,1,8,5.329070518200751e-15,0.4334831820,0.162480,2.035492
DCS,2,19,1,1,9,5.329070518200751e-15,19.3780890568,-0.692538,0.087569
DCS,2,19,1,1,10,5.329070518200751e-15,55.0979747673,-1.745345,3.238016
DCS,2,19,1,1,11,5.329070518200751e-15,21.5942553170,0.387367,4.645412
DCS,2,19,1,1,12,5.329070518200751e-15,234.2934858077,-4.888285,1.462332
DCS,2,19,1,1,13,5.329070518200751e-15,6.4559413752,3.749309,1.885614
DCS,2,19,1,1,14,5.329070518200751e-15,135.5484354584,4.384850,-2.803400
DCS,2,19,1,1,15,5.329070518200751e-15,19.9960334834,-1.396556,-0.749755
DCS,2,19,1,1,16,5.329070518200751e-15,6.2172583182,-1.855421,0.145725
DCS,2,19,1,1,17,5.329070518200751e-15,3.7064479455,2.116641,2.521698
DCS,2,19,1,1,18,5.329070518200751e-15,115.7966006210,-4.603658,-0.198909
DCS,2,19,1,1,19,5.329070518200751e-15,46.8404927929,4.320717,-1.413302
DCS,2,19,1,1,20,5.329070518200751e-15,9.9337868708,-0.322137,1.626149
DCS,2,19,1,1,21,5.329070518200751e-15,17.1244262571,1.548823,-3.043184
DCS,2,19,1,1,22,5.329070518200751e-15,24.7627298582,-1.092127,2.011794
DCS,2,19,1,1,23,5.329070518200751e-15,51.7166666641,1.565072,-4.072587
DCS,2,19,1,1,24,5.329070518200751e-15,25.7848882773,-3.197359,-0.423757
DCS,2,19,1,1,25,5.329070518200751e-15,18.1252292502,-1.231804,-0.829728
DCS,2,19,1,1,26,5.329070518200751e-15,1.3684476973,1.831333,-0.707699
DCS,2,19,1,1,27,5.329070518200751e-15,57.4505171592,-3.725367,-0.726794
DCS,2,19,1,1,28,5.329070518200751e-15,18.0067250244,-1.922786,-1.910611
DCS,2,19,1,1,29,5.329070518200751e-15,244.4050346375,-4.676003,1.999975
DCS,2,19,1,1,30,5.329070518200751e-15,7.2345955224,-0.339588,2.245026
DCS,2,19,1,1,31,5.329070518200751e-15,1.0371586097,0.841485,1.403595
DCS,2,19,1,1,32,5.329070518200751e-15,6.9427850252,-1.331564,1.379455
DCS,2,19,1,1,33,5.329070518200751e-15,4.0682555545,-0.084990,-0.782877
DCS,2,19,1,1,34,5.329070518200751e-15,231.4970370409,4.345628,-4.139357
DCS,2,19,1,1,35,5.329070518200751e-15,17.8495607073,-1.017968,-2.988737
DCS,2,19,1,1,36,5.329070518200751e-15,3.1008856019,-1.354644,-0.571762
DCS,2,19,1,1,37,5.329070518200751e-15,38.2076168059,-2.835316,0.800653
DCS,2,19,1,1,38,5.329070518200751e-15,253.9705451462,4.480749,-4.090595
DCS,2,19,1,1,39,5.329070518200751e-15,4.6936592086,1.325958,-1.806878
DCS,2,19,1,1,40,5.329070518200751e-15,27.9312093043,4.372844,4.372844
DCS,2,19,1,1,41,5.329070518200751e-15,136.7033185850,-3.736671,2.035492
DCS,2,19,1,1,42,5.329070518200751e-15,16.4327013424,3.452348,1.403595
DCS,2,19,1,1,43,5.329070518200751e-15,17.8651232474,1.831333,0.037506
DCS,2,19,1,1,44,5.329070518200751e-15,17.7550011003,-1.354644,-1.911760
DCS,2,19,1,1,45,5.329070518200751e-15,43.3227623545,2.208808,-2.988110
DCS,2,19,1,1,46,5.329070518200751e-15,298.9787799525,-4.683231,2.521698
DCS,2,19,1,1,47,5.329070518200751e-15,9.8426698515,-0.084990,1.737501
DCS,2,19,1,1,48,5.329070518200751e-15,4.3037522057,-1.236240,-1.806878
DCS,2,19,1,1,49,5.329070518200751e-15,21.3555238991,3.770779,2.321431
DCS,2,19,1,1,50,5.329070518200751e-15,64.0483655976,4.374654,-1.557193
DCS,2,19,1,1,51,5.329070518200751e-15,114.6248309691,-3.727223,1.379455
DCS,2,19,1,1,52,5.329070518200751e-15,76.1785922346,-3.013281,2.245026
DCS,2,19,1,1,53,5.329070518200751e-15,16.2873602211,-1.354280,-3.401754
DCS,2,19,1,1,54,5.329070518200751e-15,5.4692069595,-2.220452,-3.889803
DCS,2,19,1,1,55,5.329070518200751e-15,13.7518572171,3.753269,-0.744545
DCS,2,19,1,1,56,5.329070518200751e-15,13.1111995543,1.548823,-3.000045
DCS,2,19,1,1,57,5.329070518200751e-15,3.9399026788,-2.171518,-3.888501
DCS,2,19,1,1,58,5.329070518200751e-15,20.8860763706,0.215684,4.643749
DCS,2,19,1,1,59,5.329070518200751e-15,13.0128150228,1.884098,-0.717774
DCS,2,19,1,1,60,5.329070518200751e-15,36.2693421012,1.849518,-2.979296
DCS,2,19,1,1,61,5.329070518200751e-15,28.0038350747,0.646633,-3.916523
DCS,2,19,1,1,62,5.329070518200751e-15,103.7875579399,-4.662961,-0.749755
DCS,2,19,1,1,63,5.329070518200751e-15,1.9921207548,-1.353659,-0.634771
DCS,2,19,1,1,64,5.329070518200751e-15,19.4128709870,-1.887587,-1.682180
DCS,2,19,1,1,65,5.329070518200751e-15,20.5596080873,1.258251,-1.494103
DCS,2,19,1,1,66,5.329070518200751e-15,49.8050281202,1.450940,-4.747511
DCS,2,19,1,1,67,5.329070518200751e-15,63.6355719494,-3.197359,1.169194
DCS,2,19,1,1,68,5.329070518200751e-15,10.5733767585,-0.313578,4.372844
DCS,2,19,1,1,69,5.329070518200751e-15,8.1692545219,1.082342,-1.883190
DCS,2,19,1,1,70,5.329070518200751e-15,15.6977250708,-0.339641,3.912982
DCS,2,19,1,1,71,5.329070518200751e-15,104.9761671303,-4.170335,0.463706
DCS,2,19,1,1,72,5.329070518200751e-15,14.2653564611,0.997662,-3.453975
DCS,2,19,1,1,73,5.329070518200751e-15,29.4797660780,-3.725367,-1.301671
DCS,2,19,1,1,74,5.329070518200751e-15,18.6868007060,0.198171,-0.198909
DCS,2,19,1,1,75,5.329070518200751e-15,2.2363352373,-1.779360,-2.803400
DCS,2,19,1,1,76,5.329070518200751e-15,0.5885217755,-0.327186,0.430322
DCS,2,19,1,1,77,5.329070518200751e-15,17.2015478636,4.400895,1.462332
DCS,2,19,1,1,78,5.329070518200751e-15,61.8392113093,4.512902,-1.268019
DCS,2,19,1,1,79,5.329070518200751e-15,20.2247052793,-2.496457,0.454703
DCS,2,19,1,1,80,5.329070518200751e-15,29.8197456587,3.844316,4.426237
DCS,2,19,1,1,81,5.329070518200751e-15,12.8262869893,0.162480,-1.678939
DCS,2,19,1,1,82,5.329070518200751e-15,19.0365434018,-0.327186,-3.920357
DCS,2,19,1,1,83,5.329070518200751e-15,35.0126737097,-2.079258,2.320858
DCS,2,19,1,1,84,5.329070518200751e-15,1.1077597048,1.831333,-0.742861
DCS,2,19,1,1,85,5.329070518200751e-15,12.3571811844,-1.855913,-0.634771
DCS,2,19,1,1,86,5.329070518200751e-15,22.5421737276,-2.114363,-2.803400
DCS,2,19,1,1,87,5.329070518200751e-15,2.7273750745,-1.221326,-0.571762
DCS,2,19,1,1,88,5.329070518200751e-15,36.4738838165,-1.879610,2.300388
DCS,2,19,1,1,89,5.329070518200751e-15,7.3361049776,2.116641,-1.234724
DCS,2,19,1,1,90,5.329070518200751e-15,23.1326667603,-2.171518,0.090530
DCS,2,19,1,1,91,5.329070518200751e-15,2.2121290094,-0.084990,-0.791301
DCS,2,19,1,1,92,5.329070518200751e-15,14.9284701401,2.212696,2.300635
DCS,2,19,1,1,93,5.329070518200751e-15,5.1975698504,-0.909622,-3.921049
DCS,2,19,1,1,94,5.329070518200751e-15,1.3049437972,4.559847,1.399911
DCS,2,19,1,1,95,5.329070518200751e-15,7.9722084119,-1.923175,-1.898651
DCS,2,19,1,1,96,5.329070518200751e-15,3.8030759431,1.853429,-0.932115
DCS,2,19,1,1,97,5.329070518200751e-15,10.4667254806,2.330206,2.245026
DCS,2,19,1,1,98,5.329070518200751e-15,42.7555948216,2.114229,-3.441595
DCS,2,19,1,1,99,5.329070518200751e-15,16.8751133145,1.362934,-3.401754
DCS,2,19,1,1,100,5.329070518200751e-15,1.4181490426,-0.313578,-0.770437
DCS,2,19,1,1,101,5.329070518200751e-15,100.0780685768,-3.139914,2.141113
DCS,2,19,1,1,102,5.329070518200751e-15,6.1937553653,1.548823,2.244034
DCS,2,19,1,1,103,5.329070518200751e-15,13.3533589576,2.129927,2.521656
DCS,2,19,1,1,104,5.329070518200751e-15,13.4468974371,0.997662,3.673150
DCS,2,19,1,1,105,5.329070518200751e-15,10.8007260691,0.118480,-0.774079
DCS,2,19,1,1,106,5.329070518200751e-15,54.8455040553,4.400895,-1.117767
DCS,2,19,1,1,107,5.329070518200751e-15,95.1623608474,4.671786,-1.910611
DCS,2,19,1,1,108,5.329070518200751e-15,0.1844142584,1.028199,-0.198909
DCS,2,19,1,1,109,5.329070518200751e-15,12.6878773636,-0.692538,-0.903115
DCS,2,19,1,1,110,5.329070518200751e-15,5.2654490256,-0.697033,-1.682180
DCS,2,19,1,1,111,5.329070518200751e-15,6.4482920311,4.040720,0.541739
DCS,2,19,1,1,112,5.329070518200751e-15,1.0167223367,-1.216507,-0.749755
DCS,2,19,1,1,113,5.329070518200751e-15,0.8065307068,2.552546,0.454703
DCS,2,19,1,1,114,5.329070518200751e-15,6.0296882425,-1.973789,-1.494103
DCS,2,19,1,1,115,5.329070518200751e-15,25.9639259995,-0.686261,4.852478
DCS,2,19,1,1,116,5.329070518200751e-15,80.1984553866,-3.197359,1.640085
DCS,2,19,1,1,117,5.329070518200751e-15,8.7283330691,0.637317,3.966153
DCS,2,19,1,1,118,5.329070518200751e-15,62.8076344270,-1.589077,4.426237
DCS,2,19,1,1,119,5.329070518200751e-15,18.6536612351,-3.419581,-4.072587
DCS,2,19,1,1,120,5.329070518200751e-15,19.2131589132,0.492373,0.492373
DCS,2,19,1,1,121,5.329070518200751e-15,41.2122213246,1.028199,-4.071551
DCS,2,19,1,1,122,5.329070518200751e-15,12.5665420427,0.812950,3.956478
DCS,2,19,1,1,123,5.329070518200751e-15,4.5003763366,-0.022208,0.430322
DCS,2,19,1,1,124,5.329070518200751e-15,0.2981489286,0.951038,3.672160
DCS,2,19,1,1,125,5.329070518200751e-15,12.1317362508,-1.216507,2.188161
DCS,2,19,1,1,126,5.329070518200751e-15,1.3597264382,0.841485,-1.910740
DCS,2,19,1,1,127,5.329070518200751e-15,11.4487515648,1.831333,2.249087
DCS,2,19,1,1,128,5.329070518200751e-15,32.0980866930,4.559847,-0.726170
DCS,2,19,1,1,129,5.329070518200751e-15,4.8427959203,-0.313578,-0.757820
DCS,2,19,1,1,130,5.329070518200751e-15,63.1232962732,-1.353659,4.425544
DCS,2,19,1,1,131,5.329070518200751e-15,26.3282169669,-0.084990,4.430963
DCS,2,19,1,1,132,5.329070518200751e-15,18.9051899247,-1.786980,-0.604201
DCS,2,19,1,1,133,5.329070518200751e-15,4.0070663402,-1.221326,-1.707470
DCS,2,19,1,1,134,5.329070518200751e-15,23.3071229576,-1.395596,2.300388
DCS,2,19,1,1,135,5.329070518200751e-15,131.8733894196,-3.419702,2.521698
DCS,2,19,1,1,136,5.329070518200751e-15,37.7584620131,-4.835082,-3.193612
DCS,2,19,1,1,137,5.329070518200751e-15,11.4264247879,-0.887184,-0.750972
DCS,2,19,1,1,138,5.329070518200751e-15,19.4666635988,1.077686,-1.821128
DCS,2,19,1,1,139,5.329070518200751e-15,20.6949003975,1.856455,-1.781604
DCS,2,19,1,1,140,5.329070518200751e-15,18.7924821010,-1.949608,-4.696763
DCS,2,19,1,1,141,5.329070518200751e-15,90.4265196368,-1.973789,4.425533
DCS,2,19,1,1,142,5.329070518200751e-15,0.8949546750,-0.696136,-1.059609
DCS,2,19,1,1,143,5.329070518200751e-15,16.3372334187,0.304417,0.541739
DCS,2,19,1,1,144,5.329070518200751e-15,2.1117255691,0.151013,2.088183
DCS,2,19,1,1,145,5.329070518200751e-15,1.8478121097,-0.339588,-2.360814
DCS,2,19,1,1,146,5.329070518200751e-15,12.0320917263,0.283847,1.631331
DCS,2,19,1,1,147,5.329070518200751e-15,1.8314342556,1.242454,3.966153
DCS,2,19,1,1,148,5.329070518200751e-15,99.1027471436,-3.020960,2.462065
DCS,2,19,1,1,149,5.329070518200751e-15,8.0965044812,0.191170,-0.774079
DCS,2,19,1,1,150,5.329070518200751e-15,17.4884604386,0.245270,-0.903115
DCS,2,19,1,1,151,5.329070518200751e-15,19.6882593744,1.884098,0.538526
DCS,2,19,1,1,152,5.329070518200751e-15,35.3064832983,2.129927,-3.404510
DCS,2,19,1,1,153,5.329070518200751e-15,45.8284267492,0.997662,-4.444750
DCS,2,19,1,1,154,5.329070518200751e-15,145.6685131550,-4.069244,1.462332
DCS,2,19,1,1,155,5.329070518200751e-15,48.2902118064,-1.922786,2.776621
DCS,2,19,1,1,156,5.329070518200751e-15,20.4877868345,0.790209,2.463395
DCS,2,19,1,1,157,5.329070518200751e-15,17.7477169240,0.570606,0.492373
DCS,2,19,1,1,158,5.329070518200751e-15,28.0785921584,-0.605702,-4.747511
DCS,2,19,1,1,159,5.329070518200751e-15,21.3467146278,4.121577,-0.423757
DCS,2,19,1,1,160,5.329070518200751e-15,7.2028884641,2.639364,2.639364
DCS,2,19,1,1,161,5.329070518200751e-15,3.5591411738,-1.975200,-1.487212
DCS,2,19,1,1,162,5.329070518200751e-15,6.7153885462,-1.804472,-0.755151
DCS,2,19,1,1,163,5.329070518200751e-15,12.7334129241,-1.299988,2.035492
DCS,2,19,1,1,164,5.329070518200751e-15,14.8622925786,-0.327186,0.753582
DCS,2,19,1,1,165,5.329070518200751e-15,28.6209668485,-0.696136,3.670185
DCS,2,19,1,1,166,5.329070518200751e-15,19.9246762798,-1.216507,-2.874877
DCS,2,19,1,1,167,5.329070518200751e-15,35.9269331153,0.841485,-4.955827
DCS,2,19,1,1,168,5.329070518200751e-15,15.3219359935,3.441630,1.457294
DCS,2,19,1,1,169,5.329070518200751e-15,0.6853677091,0.191076,1.399911
DCS,2,19,1,1,170,5.329070518200751e-15,1.8694201648,-0.313578,0.143442
DCS,2,19,1,1,171,5.329070518200751e-15,6.9908339283,0.202894,3.966153
