algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,6,1,1,1,4.988136922849668e-08,1079772.6691569854,-3.020960,-3.401754
DCS,2,6,1,1,2,4.988136922849668e-08,91144.0159250491,1.865613,-1.481841
DCS,2,6,1,1,3,4.988136922849668e-08,7078.6340739578,2.208808,2.300388
DCS,2,6,1,1,4,4.988136922849668e-08,811121.3993652558,-1.770363,-3.916523
DCS,2,6,1,1,5,4.988136922849668e-08,976383.3106186149,-1.877714,-4.747511
DCS,2,6,1,1,6,4.988136922849668e-08,212.1048955760,3.436182,-0.744545
DCS,2,6,1,1,7,4.988136922849668e-08,594787.5225264913,-3.727470,4.426237
DCS,2,6,1,1,8,4.988136922849668e-08,130840.8940436171,0.162480,2.035492
DCS,2,6,1,1,9,4.988136922849668e-08,313589.4475546812,-0.692538,0.087569
DCS,2,6,1,1,10,4.988136922849668e-08,323648.3138923751,-1.745345,3.238016
DCS,2,6,1,1,11,4.988136922849668e-08,79575.7828899336,0.387367,4.645412
DCS,2,6,1,1,12,4.988136922849668e-08,1091150.2981962659,-4.888285,1.462332
DCS,2,6,1,1,13,4.988136922849668e-08,13.0470083460,3.749309,1.885614
DCS,2,6,1,1,14,4.988136922849668e-08,12.8005952615,4.384850,-2.803400
DCS,2,6,1,1,15,4.988136922849668e-08,525388.6080473666,-1.396556,-0.749755
DCS,2,6,1,1,16,4.988136922849668e-08,553641.8381435004,-1.855421,0.145725
DCS,2,6,1,1,17,4.988136922849668e-08,9643.1829468667,2.116641,2.521698
DCS,2,6,1,1,18,4.988136922849668e-08,1112505.7072921661,-4.603658,-0.198909
DCS,2,6,1,1,19,4.988136922849668e-08,9.7964759748,4.320717,-1.413302
DCS,2,6,1,1,20,4.988136922849668e-08,200267.9670589677,-0.322137,1.626149
DCS,2,6,1,1,21,4.988136922849668e-08,181286.5320208544,1.548823,-3.043184
DCS,2,6,1,1,22,4.988136922849668e-08,297558.4568066531,-1.092127,2.011794
DCS,2,6,1,1,23,4.988136922849668e-08,227961.3171758470,1.565072,-4.072587
DCS,2,6,1,1,24,4.988136922849668e-08,866357.0813111116,-3.197359,-0.423757
DCS,2,6,1,1,25,4.988136922849668e-08,490016.3884331065,-1.231804,-0.829728
DCS,2,6,1,1,26,4.988136922849668e-08,64752.0609585920,1.831333,-0.707699
DCS,2,6,1,1,27,4.988136922849668e-08,1053856.5464254750,-3.725367,-0.726794
DCS,2,6,1,1,28,4.988136922849668e-08,613920.6178858815,-1.922786,-1.910611
DCS,2,6,1,1,29,4.988136922849668e-08,1064010.4429464357,-4.676003,1.999975
DCS,2,6,1,1,30,4.988136922849668e-08,183612.6304294327,-0.339588,2.245026
DCS,2,6,1,1,31,4.988136922849668e-08,87815.5511234692,0.841485,1.403595
DCS,2,6,1,1,32,4.988136922849668e-08,333613.5514312045,-1.331564,1.379455
DCS,2,6,1,1,33,4.988136922849668e-08,287450.9868687192,-0.084990,-0.782877
