algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,10,1,1,1,8.887901921626359e-16,4461232.3582962304,-3.020960,-3.401754
DCS,2,10,1,1,2,8.887901921626359e-16,527396.9721366044,1.865613,-1.481841
DCS,2,10,1,1,3,8.887901921626359e-16,20676889.2482278645,2.208808,2.300388
DCS,2,10,1,1,4,8.887901921626359e-16,5295937.2094670869,-1.770363,-3.916523
DCS,2,10,1,1,5,8.887901921626359e-16,9897227.8200902790,-1.877714,-4.747511
DCS,2,10,1,1,6,8.887901921626359e-16,3011884.7529369993,3.436182,-0.744545
DCS,2,10,1,1,7,8.887901921626359e-16,28240758.3598092534,-3.727470,4.426237
DCS,2,10,1,1,8,8.887901921626359e-16,14724060.1416940242,0.162480,2.035492
DCS,2,10,1,1,9,8.887901921626359e-16,2732891.2063962361,-0.692538,0.087569
DCS,2,10,1,1,10,8.887901921626359e-16,21326510.8502664715,-1.745345,3.238016
DCS,2,10,1,1,11,8.887901921626359e-16,44425275.9842640236,0.387367,4.645412
DCS,2,10,1,1,12,8.887901921626359e-16,5528958.9172803247,-4.888285,1.462332
DCS,2,10,1,1,13,8.887901921626359e-16,20025865.8708513677,3.749309,1.885614
DCS,2,10,1,1,14,8.887901921626359e-16,891.6543666719,4.384850,-2.803400
DCS,2,10,1,1,15,8.887901921626359e-16,547895.2011482890,-1.396556,-0.749755
DCS,2,10,1,1,16,8.887901921626359e-16,2181558.6774472953,-1.855421,0.145725
DCS,2,10,1,1,17,8.887901921626359e-16,22297641.6326101236,2.116641,2.521698
DCS,2,10,1,1,18,8.887901921626359e-16,484780.1405213428,-4.603658,-0.198909
DCS,2,10,1,1,19,8.887901921626359e-16,1992695.8235625434,4.320717,-1.413302
DCS,2,10,1,1,20,8.887901921626359e-16,10667235.4724028632,-0.322137,1.626149
DCS,2,10,1,1,21,8.887901921626359e-16,559927.3128387089,1.548823,-3.043184
DCS,2,10,1,1,22,8.887901921626359e-16,12254245.2545774318,-1.092127,2.011794
DCS,2,10,1,1,23,8.887901921626359e-16,3557105.0543996720,1.565072,-4.072587
DCS,2,10,1,1,24,8.887901921626359e-16,508079.2846166769,-3.197359,-0.423757
DCS,2,10,1,1,25,8.887901921626359e-16,516449.2376732636,-1.231804,-0.829728
DCS,2,10,1,1,26,8.887901921626359e-16,2105219.5225671036,1.831333,-0.707699
DCS,2,10,1,1,27,8.887901921626359e-16,117954.5613881509,-3.725367,-0.726794
DCS,2,10,1,1,28,8.887901921626359e-16,197975.7721369100,-1.922786,-1.910611
DCS,2,10,1,1,29,8.887901921626359e-16,8005073.0583651606,-4.676003,1.999975
DCS,2,10,1,1,30,8.887901921626359e-16,15600781.9253986701,-0.339588,2.245026
DCS,2,10,1,1,31,8.887901921626359e-16,10864164.7625961341,0.841485,1.403595
DCS,2,10,1,1,32,8.887901921626359e-16,8355450.6643892741,-1.331564,1.379455
DCS,2,10,1,1,33,8.887901921626359e-16,1223008.6103624660,-0.084990,-0.782877
DCS,2,10,1,1,34,8.887901921626359e-16,1951534.5670793762,4.345628,-4.139357
DCS,2,10,1,1,35,8.887901921626359e-16,1990118.2353301598,-1.017968,-2.988737
DCS,2,10,1,1,36,8.887901921626359e-16,976634.4011231994,-1.354644,-0.571762
DCS,2,10,1,1,37,8.887901921626359e-16,4096376.9558992377,-2.835316,0.800653
DCS,2,10,1,1,38,8.887901921626359e-16,1683086.3015192195,4.480749,-4.090595
DCS,2,10,1,1,39,8.887901921626359e-16,123904.9160287108,1.325958,-1.806878
DCS,2,10,1,1,40,8.887901921626359e-16,54136832.6853365675,4.372844,4.372844
DCS,2,10,1,1,41,8.887901921626359e-16,645.0920352586,4.363643,-2.803400
DCS,2,10,1,1,42,8.887901921626359e-16,733242.6867946148,-1.001802,-0.726794
DCS,2,10,1,1,43,8.887901921626359e-16,13131934.5961459335,1.325958,1.596561
DCS,2,10,1,1,44,8.887901921626359e-16,2156543.6748692291,-1.922786,0.144576
DCS,2,10,1,1,45,8.887901921626359e-16,30211.2236158946,-4.603658,-0.707072
DCS,2,10,1,1,46,8.887901921626359e-16,357133.4008760210,-4.098680,-0.423757
DCS,2,10,1,1,47,8.887901921626359e-16,7795158.2370818304,-1.231804,1.188040
DCS,2,10,1,1,48,8.887901921626359e-16,59219.9347471562,-0.696974,-1.481841
DCS,2,10,1,1,49,8.887901921626359e-16,296992.5210609543,-3.041688,-0.686029
DCS,2,10,1,1,50,8.887901921626359e-16,17175520.3179221042,3.274411,1.644322
DCS,2,10,1,1,51,8.887901921626359e-16,5351741.3306820421,4.373091,-0.571762
DCS,2,10,1,1,52,8.887901921626359e-16,4115757.8565736902,4.488428,-0.782877
DCS,2,10,1,1,53,8.887901921626359e-16,6162131.9317278350,-1.922421,-4.090595
DCS,2,10,1,1,54,8.887901921626359e-16,3745836.8003664734,1.114984,-4.045867
DCS,2,10,1,1,55,8.887901921626359e-16,476608.1231151948,1.552783,-2.988737
DCS,2,10,1,1,56,8.887901921626359e-16,4297325.0924109621,4.320717,-0.719006
DCS,2,10,1,1,57,8.887901921626359e-16,1910623.0676080384,4.394562,-4.138055
DCS,2,10,1,1,58,8.887901921626359e-16,5446597.3663737029,-1.942046,-3.918186
DCS,2,10,1,1,59,8.887901921626359e-16,287207.1019491695,2.153731,-1.816953
DCS,2,10,1,1,60,8.887901921626359e-16,2038041.1547604569,4.621412,-1.392554
DCS,2,10,1,1,61,8.887901921626359e-16,8386205.3232907094,-3.920219,-4.072587
DCS,2,10,1,1,62,8.887901921626359e-16,2993506.1989654554,-3.714428,0.800653
DCS,2,10,1,1,63,8.887901921626359e-16,242295.2822367970,-1.921801,-1.973620
DCS,2,10,1,1,64,8.887901921626359e-16,2917156.8728379551,-1.820222,0.374155
DCS,2,10,1,1,65,8.887901921626359e-16,14897.7104495894,0.055858,-1.768834
DCS,2,10,1,1,66,8.887901921626359e-16,14415722.5222237352,0.161999,1.999975
DCS,2,10,1,1,67,8.887901921626359e-16,2977996.2998169088,-1.331564,-3.232831
DCS,2,10,1,1,68,8.887901921626359e-16,5733606.7194085494,1.561143,-4.747511
DCS,2,10,1,1,69,8.887901921626359e-16,7691999.9586949982,2.338932,0.381998
DCS,2,10,1,1,70,8.887901921626359e-16,2594936.1031330051,3.173090,-4.080258
DCS,2,10,1,1,71,8.887901921626359e-16,1949314.8331604921,4.421036,-1.494103
DCS,2,10,1,1,72,8.887901921626359e-16,3288169.2304808619,-0.394788,0.138714
DCS,2,10,1,1,73,8.887901921626359e-16,4571385.0209017238,-0.339588,-4.017885
DCS,2,10,1,1,74,8.887901921626359e-16,20103837.4073609374,3.794008,1.885614
DCS,2,10,1,1,75,8.887901921626359e-16,24690344.8289088421,4.436718,2.300388
DCS,2,10,1,1,76,8.887901921626359e-16,1956633.5202031480,1.627328,-0.880992
DCS,2,10,1,1,77,8.887901921626359e-16,23540104.8151598461,2.807147,2.521698
DCS,2,10,1,1,78,8.887901921626359e-16,2427846.8916451484,0.636265,-0.286881
DCS,2,10,1,1,79,8.887901921626359e-16,7194306.4849677989,4.237760,-0.177294
DCS,2,10,1,1,80,8.887901921626359e-16,37153656.3467185274,-0.398947,4.372844
DCS,2,10,1,1,81,8.887901921626359e-16,8342065.7357787825,4.363643,0.141956
