algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,14,1,1,1,2.0592975801343274e-15,4.3944086503,-3.020960,-3.401754
DCS,2,14,1,1,2,2.0592975801343274e-15,2.7143845667,1.865613,-1.481841
DCS,2,14,1,1,3,2.0592975801343274e-15,18.3396098822,2.208808,2.300388
DCS,2,14,1,1,4,2.0592975801343274e-15,12.9751350041,-1.770363,-3.916523
DCS,2,14,1,1,5,2.0592975801343274e-15,30.3760720173,-1.877714,-4.747511
DCS,2,14,1,1,6,2.0592975801343274e-15,4.2974297343,3.436182,-0.744545
DCS,2,14,1,1,7,2.0592975801343274e-15,240.6678161757,-3.727470,4.426237
DCS,2,14,1,1,8,2.0592975801343274e-15,24.3576866467,0.162480,2.035492
DCS,2,14,1,1,9,2.0592975801343274e-15,1.9729312948,-0.692538,0.087569
DCS,2,14,1,1,10,2.0592975801343274e-15,94.5242904048,-1.745345,3.238016
DCS,2,14,1,1,11,2.0592975801343274e-15,153.7048537991,0.387367,4.645412
DCS,2,14,1,1,12,2.0592975801343274e-15,49.2367839922,-4.888285,1.462332
DCS,2,14,1,1,13,2.0592975801343274e-15,7.9677853006,3.749309,1.885614
DCS,2,14,1,1,14,2.0592975801343274e-15,24.2965678687,4.384850,-2.803400
DCS,2,14,1,1,15,2.0592975801343274e-15,0.4429018570,-1.396556,-0.749755
DCS,2,14,1,1,16,2.0592975801343274e-15,4.1316402621,-1.855421,0.145725
DCS,2,14,1,1,17,2.0592975801343274e-15,23.5800764524,2.116641,2.521698
DCS,2,14,1,1,18,2.0592975801343274e-15,8.4976106275,-4.603658,-0.198909
DCS,2,14,1,1,19,2.0592975801343274e-15,6.0828506367,4.320717,-1.413302
DCS,2,14,1,1,20,2.0592975801343274e-15,18.1843408617,-0.322137,1.626149
DCS,2,14,1,1,21,2.0592975801343274e-15,13.4178783249,1.548823,-3.043184
DCS,2,14,1,1,22,2.0592975801343274e-15,32.8033282246,-1.092127,2.011794
DCS,2,14,1,1,23,2.0592975801343274e-15,38.1847167655,1.565072,-4.072587
DCS,2,14,1,1,24,2.0592975801343274e-15,3.4142599373,-3.197359,-0.423757
DCS,2,14,1,1,25,2.0592975801343274e-15,0.2677523191,-1.231804,-0.829728
DCS,2,14,1,1,26,2.0592975801343274e-15,2.7497582880,1.831333,-0.707699
