algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,17,1,1,1,1.7007178267181607e-15,395.7719844296,-3.020960,-3.401754
DCS,2,17,1,1,2,1.7007178267181607e-15,13.0880945544,1.865613,-1.481841
DCS,2,17,1,1,3,1.7007178267181607e-15,21.6562934008,2.208808,2.300388
DCS,2,17,1,1,4,1.7007178267181607e-15,113.0455954906,-1.770363,-3.916523
DCS,2,17,1,1,5,1.7007178267181607e-15,84.3815989616,-1.877714,-4.747511
DCS,2,17,1,1,6,1.7007178267181607e-15,7.9019108316,3.436182,-0.744545
DCS,2,17,1,1,7,1.7007178267181607e-15,529.1854873567,-3.727470,4.426237
DCS,2,17,1,1,8,1.7007178267181607e-15,35.5186093282,0.162480,2.035492
DCS,2,17,1,1,9,1.7007178267181607e-15,55.3519275070,-0.692538,0.087569
DCS,2,17,1,1,10,1.7007178267181607e-15,387.0144088412,-1.745345,3.238016
DCS,2,17,1,1,11,1.7007178267181607e-15,32.8800133574,0.387367,4.645412
DCS,2,17,1,1,12,1.7007178267181607e-15,546.9212027655,-4.888285,1.462332
DCS,2,17,1,1,13,1.7007178267181607e-15,1.6068855343,3.749309,1.885614
DCS,2,17,1,1,14,1.7007178267181607e-15,19.1832990802,4.384850,-2.803400
DCS,2,17,1,1,15,1.7007178267181607e-15,218.8038432282,-1.396556,-0.749755
DCS,2,17,1,1,16,1.7007178267181607e-15,199.0405309086,-1.855421,0.145725
DCS,2,17,1,1,17,1.7007178267181607e-15,7.5980432401,2.116641,2.521698
DCS,2,17,1,1,18,1.7007178267181607e-15,1559.4811815101,-4.603658,-0.198909
DCS,2,17,1,1,19,1.7007178267181607e-15,4.1651366359,4.320717,-1.413302
DCS,2,17,1,1,20,1.7007178267181607e-15,46.3412091319,-0.322137,1.626149
DCS,2,17,1,1,21,1.7007178267181607e-15,16.8313759819,1.548823,-3.043184
DCS,2,17,1,1,22,1.7007178267181607e-15,240.9284849422,-1.092127,2.011794
DCS,2,17,1,1,23,1.7007178267181607e-15,47.1102449577,1.565072,-4.072587
DCS,2,17,1,1,24,1.7007178267181607e-15,453.3654795115,-3.197359,-0.423757
DCS,2,17,1,1,25,1.7007178267181607e-15,78.5539405694,-1.231804,-0.829728
DCS,2,17,1,1,26,1.7007178267181607e-15,23.9064613859,1.831333,-0.707699
DCS,2,17,1,1,27,1.7007178267181607e-15,866.9409992189,-3.725367,-0.726794
DCS,2,17,1,1,28,1.7007178267181607e-15,372.7939556573,-1.922786,-1.910611
DCS,2,17,1,1,29,1.7007178267181607e-15,941.6679103668,-4.676003,1.999975
DCS,2,17,1,1,30,1.7007178267181607e-15,129.0275576486,-0.339588,2.245026
DCS,2,17,1,1,31,1.7007178267181607e-15,56.1786492923,0.841485,1.403595
DCS,2,17,1,1,32,1.7007178267181607e-15,314.0161173165,-1.331564,1.379455
DCS,2,17,1,1,33,1.7007178267181607e-15,33.1014077476,-0.084990,-0.782877
DCS,2,17,1,1,34,1.7007178267181607e-15,27.9403492269,4.345628,-4.139357
DCS,2,17,1,1,35,1.7007178267181607e-15,54.6414947586,-1.017968,-2.988737
DCS,2,17,1,1,36,1.7007178267181607e-15,277.0317316726,-1.354644,-0.571762
DCS,2,17,1,1,37,1.7007178267181607e-15,338.5043497139,-2.835316,0.800653
DCS,2,17,1,1,38,1.7007178267181607e-15,24.5243181487,4.480749,-4.090595
DCS,2,17,1,1,39,1.7007178267181607e-15,51.2348403901,1.325958,-1.806878
DCS,2,17,1,1,40,1.7007178267181607e-15,9.3855717593,4.372844,4.372844
DCS,2,17,1,1,41,1.7007178267181607e-15,867.8162666609,-4.612859,1.885614
DCS,2,17,1,1,42,1.7007178267181607e-15,71.3949704255,0.178645,-1.413302
