algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,13,1,1,1,3.7249050823597964e-16,866.3004021652,-3.020960,-3.401754
DCS,2,13,1,1,2,3.7249050823597964e-16,236.7680232589,1.865613,-1.481841
DCS,2,13,1,1,3,3.7249050823597964e-16,49.7419320077,2.208808,2.300388
DCS,2,13,1,1,4,3.7249050823597964e-16,502.9132726992,-1.770363,-3.916523
DCS,2,13,1,1,5,3.7249050823597964e-16,467.5957552966,-1.877714,-4.747511
DCS,2,13,1,1,6,3.7249050823597964e-16,582.0193517284,3.436182,-0.744545
DCS,2,13,1,1,7,3.7249050823597964e-16,1884.9916794440,-3.727470,4.426237
DCS,2,13,1,1,8,3.7249050823597964e-16,521.9824278165,0.162480,2.035492
DCS,2,13,1,1,9,3.7249050823597964e-16,563.4290179430,-0.692538,0.087569
DCS,2,13,1,1,10,3.7249050823597964e-16,1176.8429880416,-1.745345,3.238016
DCS,2,13,1,1,11,3.7249050823597964e-16,737.3821297163,0.387367,4.645412
DCS,2,13,1,1,12,3.7249050823597964e-16,1858.8949766535,-4.888285,1.462332
DCS,2,13,1,1,13,3.7249050823597964e-16,459.0229525911,3.749309,1.885614
DCS,2,13,1,1,14,3.7249050823597964e-16,1018.0087980100,4.384850,-2.803400
DCS,2,13,1,1,15,3.7249050823597964e-16,673.1165307025,-1.396556,-0.749755
DCS,2,13,1,1,16,3.7249050823597964e-16,880.8097941596,-1.855421,0.145725
DCS,2,13,1,1,17,3.7249050823597964e-16,42.5458434729,2.116641,2.521698
DCS,2,13,1,1,18,3.7249050823597964e-16,1595.2195315558,-4.603658,-0.198909
DCS,2,13,1,1,19,3.7249050823597964e-16,871.1300416820,4.320717,-1.413302
DCS,2,13,1,1,20,3.7249050823597964e-16,612.5083218197,-0.322137,1.626149
DCS,2,13,1,1,21,3.7249050823597964e-16,286.3371418692,1.548823,-3.043184
DCS,2,13,1,1,22,3.7249050823597964e-16,862.0085152711,-1.092127,2.011794
DCS,2,13,1,1,23,3.7249050823597964e-16,383.8021724165,1.565072,-4.072587
DCS,2,13,1,1,24,3.7249050823597964e-16,1187.4570062049,-3.197359,-0.423757
DCS,2,13,1,1,25,3.7249050823597964e-16,622.1681274066,-1.231804,-0.829728
DCS,2,13,1,1,26,3.7249050823597964e-16,166.7148856031,1.831333,-0.707699
DCS,2,13,1,1,27,3.7249050823597964e-16,1300.3931406455,-3.725367,-0.726794
DCS,2,13,1,1,28,3.7249050823597964e-16,707.7643876689,-1.922786,-1.910611
DCS,2,13,1,1,29,3.7249050823597964e-16,1861.4487412923,-4.676003,1.999975
DCS,2,13,1,1,30,3.7249050823597964e-16,680.0230484255,-0.339588,2.245026
DCS,2,13,1,1,31,3.7249050823597964e-16,277.6369935177,0.841485,1.403595
DCS,2,13,1,1,32,3.7249050823597964e-16,862.1581403731,-1.331564,1.379455
DCS,2,13,1,1,33,3.7249050823597964e-16,324.5213843158,-0.084990,-0.782877
DCS,2,13,1,1,34,3.7249050823597964e-16,1141.3391010480,4.345628,-4.139357
DCS,2,13,1,1,35,3.7249050823597964e-16,383.1635108871,-1.017968,-2.988737
DCS,2,13,1,1,36,3.7249050823597964e-16,678.3821546631,-1.354644,-0.571762
DCS,2,13,1,1,37,3.7249050823597964e-16,1213.9735051195,-2.835316,0.800653
DCS,2,13,1,1,38,3.7249050823597964e-16,1173.2967952670,4.480749,-4.090595
DCS,2,13,1,1,39,3.7249050823597964e-16,124.1027626471,1.325958,-1.806878
DCS,2,13,1,1,40,3.7249050823597964e-16,448.9403778973,4.372844,4.372844
DCS,2,13,1,1,41,3.7249050823597964e-16,1656.1430249370,-3.736671,2.521698
DCS,2,13,1,1,42,3.7249050823597964e-16,544.2799658670,0.178645,2.300388
DCS,2,13,1,1,43,3.7249050823597964e-16,166.4412997005,1.325958,1.596561
DCS,2,13,1,1,44,3.7249050823597964e-16,34.6049957232,1.831333,1.625000
DCS,2,13,1,1,45,3.7249050823597964e-16,178.2514654476,1.865613,-0.743918
DCS,2,13,1,1,46,3.7249050823597964e-16,1640.7853269324,-4.137082,1.403595
DCS,2,13,1,1,47,3.7249050823597964e-16,120.2064428783,1.548823,1.737501
DCS,2,13,1,1,48,3.7249050823597964e-16,627.5995166248,-1.236240,-0.782877
DCS,2,13,1,1,49,3.7249050823597964e-16,577.9915531147,3.427584,-0.722875
DCS,2,13,1,1,50,3.7249050823597964e-16,404.0668658665,3.282536,1.023802
DCS,2,13,1,1,51,3.7249050823597964e-16,1878.1819539698,-3.727223,4.372844
DCS,2,13,1,1,52,3.7249050823597964e-16,1062.8716384318,-1.870035,1.885614
DCS,2,13,1,1,53,3.7249050823597964e-16,519.5609942773,1.831697,-4.747511
DCS,2,13,1,1,54,3.7249050823597964e-16,800.8204258553,-1.804733,-0.545042
DCS,2,13,1,1,55,3.7249050823597964e-16,142.9059974106,1.569032,2.035492
DCS,2,13,1,1,56,3.7249050823597964e-16,486.4389456920,-0.692538,-0.755852
DCS,2,13,1,1,57,3.7249050823597964e-16,490.5495962112,-1.721429,-3.915221
DCS,2,13,1,1,58,3.7249050823597964e-16,785.3479416780,0.215684,4.643749
DCS,2,13,1,1,59,3.7249050823597964e-16,269.0348028544,1.884098,-1.816953
DCS,2,13,1,1,60,3.7249050823597964e-16,409.1701169440,-0.391843,-0.735104
DCS,2,13,1,1,61,3.7249050823597964e-16,202.7566885125,2.013956,-0.571762
DCS,2,13,1,1,62,3.7249050823597964e-16,1947.2019462437,-4.875243,2.245026
DCS,2,13,1,1,63,3.7249050823597964e-16,28.5581224981,1.832317,1.561992
DCS,2,13,1,1,64,3.7249050823597964e-16,625.8711581252,-0.286938,1.854580
DCS,2,13,1,1,65,3.7249050823597964e-16,378.7572487675,1.953936,-2.884150
DCS,2,13,1,1,66,3.7249050823597964e-16,184.5000698555,2.507707,1.379455
DCS,2,13,1,1,67,3.7249050823597964e-16,1521.3401190959,-3.020960,3.103951
DCS,2,13,1,1,68,3.7249050823597964e-16,336.9526262077,-0.339641,-1.413302
DCS,2,13,1,1,69,3.7249050823597964e-16,1326.2624911683,-1.982786,3.952122
DCS,2,13,1,1,70,3.7249050823597964e-16,835.3177213724,-0.307575,3.781546
DCS,2,13,1,1,71,3.7249050823597964e-16,373.9380172824,0.139229,0.430322
DCS,2,13,1,1,72,3.7249050823597964e-16,482.3549705656,-0.259626,0.454703
DCS,2,13,1,1,73,3.7249050823597964e-16,872.9645742943,-1.745345,0.368311
DCS,2,13,1,1,74,3.7249050823597964e-16,425.8803543075,2.931980,-0.423757
DCS,2,13,1,1,75,3.7249050823597964e-16,271.1847830406,2.690221,0.800653
DCS,2,13,1,1,76,3.7249050823597964e-16,224.6196716163,0.637317,0.236986
DCS,2,13,1,1,77,3.7249050823597964e-16,301.4619706938,0.198171,-0.198909
DCS,2,13,1,1,78,3.7249050823597964e-16,431.7179112094,0.055858,0.811883
DCS,2,13,1,1,79,3.7249050823597964e-16,446.6638217378,0.161999,1.267076
DCS,2,13,1,1,80,3.7249050823597964e-16,643.3775306054,0.636265,4.426237
DCS,2,13,1,1,81,3.7249050823597964e-16,170.4350371741,1.832317,-0.752611
DCS,2,13,1,1,82,3.7249050823597964e-16,440.4149705895,1.831333,-3.919055
DCS,2,13,1,1,83,3.7249050823597964e-16,687.5105106977,-1.441679,-0.723448
DCS,2,13,1,1,84,3.7249050823597964e-16,240.8537422600,2.208808,-0.422073
DCS,2,13,1,1,85,3.7249050823597964e-16,309.5933482482,0.840993,1.737501
DCS,2,13,1,1,86,3.7249050823597964e-16,316.6641542723,2.071111,-1.806878
DCS,2,13,1,1,87,3.7249050823597964e-16,54.7257046462,1.899012,2.035492
DCS,2,13,1,1,88,3.7249050823597964e-16,140.1921998751,0.634368,-0.743918
DCS,2,13,1,1,89,3.7249050823597964e-16,271.0417845325,2.507707,0.179020
DCS,2,13,1,1,90,3.7249050823597964e-16,126.0504276154,2.013956,0.457664
DCS,2,13,1,1,91,3.7249050823597964e-16,414.8466482909,0.637317,2.251948
DCS,2,13,1,1,92,3.7249050823597964e-16,139.2022812525,0.638256,-0.743671
DCS,2,13,1,1,93,3.7249050823597964e-16,272.0002858542,-0.860688,-3.919747
DCS,2,13,1,1,94,3.7249050823597964e-16,491.4300257759,4.531796,4.310423
DCS,2,13,1,1,95,3.7249050823597964e-16,458.0762189272,3.748919,1.897575
DCS,2,13,1,1,96,3.7249050823597964e-16,67.2436342068,2.230904,2.111134
DCS,2,13,1,1,97,3.7249050823597964e-16,351.0913766703,2.330179,-1.413302
DCS,2,13,1,1,98,3.7249050823597964e-16,1291.1104101577,-4.254094,-2.284839
DCS,2,13,1,1,99,3.7249050823597964e-16,631.0661340696,-1.947483,-2.884150
DCS,2,13,1,1,100,3.7249050823597964e-16,600.2085768937,-1.017968,-0.449650
DCS,2,13,1,1,101,3.7249050823597964e-16,340.2026474527,0.277878,0.463706
DCS,2,13,1,1,102,3.7249050823597964e-16,350.4511293339,-0.391843,-1.414294
DCS,2,13,1,1,103,3.7249050823597964e-16,187.8107107296,2.520993,1.379413
DCS,2,13,1,1,104,3.7249050823597964e-16,403.1321049247,0.055858,0.506382
DCS,2,13,1,1,105,3.7249050823597964e-16,48.2357350543,0.665082,-1.771905
DCS,2,13,1,1,106,3.7249050823597964e-16,729.3711873771,4.372844,0.409045
DCS,2,13,1,1,107,3.7249050823597964e-16,1608.1871734328,-3.826630,1.885614
DCS,2,13,1,1,108,3.7249050823597964e-16,446.7522672889,1.561143,-4.747511
DCS,2,13,1,1,109,3.7249050823597964e-16,392.4751687637,-0.259626,-0.530804
DCS,2,13,1,1,110,3.7249050823597964e-16,449.5602379683,2.920084,-0.755852
DCS,2,13,1,1,111,3.7249050823597964e-16,523.7410044624,3.611156,0.542390
DCS,2,13,1,1,112,3.7249050823597964e-16,382.5518196382,1.614818,-3.916523
DCS,2,13,1,1,113,3.7249050823597964e-16,240.5004738184,2.801078,1.626149
DCS,2,13,1,1,114,3.7249050823597964e-16,155.1588945254,1.459137,1.854580
DCS,2,13,1,1,115,3.7249050823597964e-16,922.8320726148,3.222802,-4.998280
DCS,2,13,1,1,116,3.7249050823597964e-16,642.6236969330,-0.339588,1.878664
DCS,2,13,1,1,117,3.7249050823597964e-16,294.4897054810,2.346212,-0.660183
DCS,2,13,1,1,118,3.7249050823597964e-16,171.0241280768,0.989520,-3.401754
DCS,2,13,1,1,119,3.7249050823597964e-16,35.5198860518,1.627328,0.368311
DCS,2,13,1,1,120,3.7249050823597964e-16,285.9611965993,0.492373,0.492373
DCS,2,13,1,1,121,3.7249050823597964e-16,170.6056125589,1.832317,-0.754815
DCS,2,13,1,1,122,3.7249050823597964e-16,303.9681193484,-0.216210,-1.423970
DCS,2,13,1,1,123,3.7249050823597964e-16,148.2809522378,2.076738,0.368311
DCS,2,13,1,1,124,3.7249050823597964e-16,415.4481737595,0.009234,0.505392
DCS,2,13,1,1,125,3.7249050823597964e-16,235.2046915326,0.665082,0.436500
DCS,2,13,1,1,126,3.7249050823597964e-16,202.5884509493,2.208808,4.372715
DCS,2,13,1,1,127,3.7249050823597964e-16,94.3767769905,1.899012,0.497426
DCS,2,13,1,1,128,3.7249050823597964e-16,461.8535032771,2.230904,-2.997133
DCS,2,13,1,1,129,3.7249050823597964e-16,179.3474483318,1.548823,-1.779970
DCS,2,13,1,1,130,3.7249050823597964e-16,451.6361316271,1.325958,4.425544
DCS,2,13,1,1,131,3.7249050823597964e-16,262.2572705051,2.013956,4.430963
DCS,2,13,1,1,132,3.7249050823597964e-16,10.3737124998,0.892637,-1.776307
DCS,2,13,1,1,133,3.7249050823597964e-16,274.2245538488,0.634368,0.775363
DCS,2,13,1,1,134,3.7249050823597964e-16,822.6555697261,-1.008236,1.854580
DCS,2,13,1,1,135,3.7249050823597964e-16,682.3835301079,2.919963,-3.401754
DCS,2,13,1,1,136,3.7249050823597964e-16,906.9407265431,-1.124382,2.353586
DCS,2,13,1,1,137,3.7249050823597964e-16,36.2066668623,0.994406,-1.773122
DCS,2,13,1,1,138,3.7249050823597964e-16,347.1447676192,0.273222,0.525769
DCS,2,13,1,1,139,3.7249050823597964e-16,308.8663804538,-1.045611,-4.052567
DCS,2,13,1,1,140,3.7249050823597964e-16,512.7898739142,-1.793324,-3.864473
DCS,2,13,1,1,141,3.7249050823597964e-16,586.1389907748,0.841485,4.425533
DCS,2,13,1,1,142,3.7249050823597964e-16,227.1574755545,2.691118,1.423224
DCS,2,13,1,1,143,3.7249050823597964e-16,199.2187610726,1.973270,-0.660183
DCS,2,13,1,1,144,3.7249050823597964e-16,42.5052267025,1.819866,1.677692
DCS,2,13,1,1,145,3.7249050823597964e-16,634.0262907622,-0.339641,1.793349
DCS,2,13,1,1,146,3.7249050823597964e-16,725.1770127590,4.530147,0.968617
DCS,2,13,1,1,147,3.7249050823597964e-16,703.6566662180,3.683681,-1.414294
DCS,2,13,1,1,148,3.7249050823597964e-16,276.3688256812,0.139229,-0.661549
DCS,2,13,1,1,149,3.7249050823597964e-16,365.6739250915,-0.917400,-2.884150
DCS,2,13,1,1,150,3.7249050823597964e-16,448.0193554527,1.860756,-3.916523
DCS,2,13,1,1,151,3.7249050823597964e-16,1173.4584525237,-1.017968,4.980071
DCS,2,13,1,1,152,3.7249050823597964e-16,629.7416066609,-0.259626,1.966380
DCS,2,13,1,1,153,3.7249050823597964e-16,275.8476483744,0.055858,-0.920549
DCS,2,13,1,1,154,3.7249050823597964e-16,219.8315619679,0.713294,-4.747511
DCS,2,13,1,1,155,3.7249050823597964e-16,789.0350455752,4.372844,-0.313578
DCS,2,13,1,1,156,3.7249050823597964e-16,692.1076156916,-2.039975,-2.445029
DCS,2,13,1,1,157,3.7249050823597964e-16,993.0757840087,-1.616975,1.885614
DCS,2,13,1,1,158,3.7249050823597964e-16,388.9371183976,1.639285,-3.915221
DCS,2,13,1,1,159,3.7249050823597964e-16,53.7346523254,2.114729,1.878664
DCS,2,13,1,1,160,3.7249050823597964e-16,133.6830735330,2.639364,2.639364
DCS,2,13,1,1,161,3.7249050823597964e-16,239.6748099326,2.799667,1.633040
DCS,2,13,1,1,162,3.7249050823597964e-16,383.1877970302,0.623836,1.893950
DCS,2,13,1,1,163,3.7249050823597964e-16,95.4260406389,1.602494,1.625000
DCS,2,13,1,1,164,3.7249050823597964e-16,361.7504100079,1.627328,-3.654011
DCS,2,13,1,1,165,3.7249050823597964e-16,218.3734872577,0.994406,-3.919488
DCS,2,13,1,1,166,3.7249050823597964e-16,239.5871473804,1.819866,-1.661154
DCS,2,13,1,1,167,3.7249050823597964e-16,67.4213331175,2.116641,1.677298
DCS,2,13,1,1,168,3.7249050823597964e-16,629.6930550768,-1.977233,-2.993776
DCS,2,13,1,1,169,3.7249050823597964e-16,555.0397804221,0.139134,2.300388
DCS,2,13,1,1,170,3.7249050823597964e-16,178.9114472921,2.114729,0.081431
DCS,2,13,1,1,171,3.7249050823597964e-16,194.1292650725,1.377839,2.035492
DCS,2,13,1,1,172,3.7249050823597964e-16,384.5724373753,3.447080,1.869922
