evaluations raw_y x0 x1
1 11.5853305265 -3.020960 -3.401754
2 26.2876286886 1.865613 -1.481841
3 3.6327769566 2.208808 2.300388
4 12.7283547886 -1.770363 -3.916523
5 13.0478304034 -1.877714 -4.747511
6 26.4875240267 3.436182 -0.744545
7 44.3670349866 -3.727470 4.426237
8 8.4930849083 0.162480 2.035492
9 12.4827104857 -0.692538 0.087569
10 5.0010076162 -1.745345 3.238016
11 2.1188129606 0.387367 4.645412
12 22.9761136862 -4.888285 1.462332
13 7.5756824176 3.749309 1.885614
14 19.4442143550 4.384850 -2.803400
15 1.5244043494 -1.396556 -0.749755
16 34.1528856157 -1.855421 0.145725
17 4.5563617320 2.116641 2.521698
18 28.2543017589 -4.603658 -0.198909
19 23.8961321303 4.320717 -1.413302
20 11.4322556129 -0.322137 1.626149
21 3.7978030411 1.548823 -3.043184
22 19.9540522311 -1.092127 2.011794
23 5.7332590329 1.565072 -4.072587
24 6.5538268902 -3.197359 -0.423757
25 1.4551808589 -1.231804 -0.829728
26 12.5647170329 1.831333 -0.707699
27 18.3804227732 -3.725367 -0.726794
28 4.0744675188 -1.922786 -1.910611
29 18.5103461838 -4.676003 1.999975
30 3.3752645037 -0.339588 2.245026
31 2.9372200993 0.841485 1.403595
32 8.2024503589 -1.331564 1.379455
33 14.1219151520 -0.084990 -0.782877
34 22.1306351307 4.345628 -4.139357
35 7.3872184277 -1.017968 -2.988737
36 2.6531334545 -1.354644 -0.571762
37 9.2845114284 -2.835316 0.800653
38 23.6340959891 4.480749 -4.090595
39 35.8810514824 1.325958 -1.806878
40 14.3069513490 4.372844 4.372844
41 19.0654249330 -3.736671 -0.829728
42 40.9666930397 3.765475 -0.749755
43 2.0740622886 0.387367 4.822706
44 20.9030313455 -1.354644 0.799504
45 13.5817876130 0.841485 2.036119
46 7.6994233558 1.567326 2.245026
47 25.1565750399 2.208808 -1.057170
48 6.8536631000 -0.326572 -3.043184
49 5.5357256671 2.403455 1.424638
50 14.0326201901 3.558321 4.017190
51 18.6759807217 -3.727223 3.238016
